PRO.1.1	 Прыповесьці Салямона, сына Давіда, валадара Ізраіля,
MRK.10.22	 Той жа, спахмурнелы ад гэтага слова, адыйшоўся сумны, бо меў вялікую маёмасьць.
MRK.10.23	 І Ісус, паглядзеўшы вакол, кажа вучням Сваім: «Як цяжка тым, што маюць грошы, увайсьці ў Валадарства Божае».
MRK.10.24	 Вучні аслупянелі дзеля словаў Ягоных. Але Ісус зноў кажа ім у адказ: «Дзеці, як цяжка ўвайсьці ў Валадарства Божае тым, хто ўскладае надзею на багацьце.
MRK.10.25	 Лягчэй вярблюду прайсьці праз вушка іголкі, чым багатаму ўвайсьці ў Валадарства Божае».
MRK.10.26	 А яны яшчэ больш дзівіліся, гаворачы між сабою: «Хто ж тады можа быць збаўлены?»
MRK.10.27	 Ісус, паглядзеўшы на іх, гаворыць: «У людзей гэта немагчыма, але ня ў Бога, бо ў Бога ўсё магчыма».
MRK.10.28	 І Пётар пачаў гаварыць Яму: «Вось жа мы пакінулі ўсё і пайшлі за Табою».
MRK.10.29	 Адказваючы, Ісус сказаў: «Сапраўды кажу вам: Няма нікога, хто б пакінуў дом, або братоў, або сёстраў, або бацьку, або маці, або жонку, або дзяцей, або палі дзеля Мяне і дзеля Эвангельля,
MRK.10.30	 і не атрымаў бы цяпер, у гэты час, сярод перасьледаваньняў, у сто разоў больш дамоў, і братоў, і сёстраў, і маці, і дзяцей, і палёў, а ў будучым веку — жыцьцё вечнае.
MRK.10.31	 І многія першыя будуць апошнімі, і апошнія — першымі».
MRK.10.32	 Калі яны былі ў дарозе, узыходзячы ў Ерусалім, Ісус ішоў наперадзе іх, а яны жахаліся і, ідучы за Ім, былі ў страху. І, узяўшы зноў Дванаццаць, пачаў гаварыць ім пра тое, што з Ім мае здарыцца:
MRK.10.33	 «Вось, мы ўзыходзім у Ерусалім; і Сын Чалавечы будзе выдадзены першасьвятарам і кніжнікам, і асудзяць Яго на сьмерць, і выдадуць Яго паганам,
MRK.10.34	 і будуць зьдзекавацца з Яго, будуць бічаваць Яго і пляваць на Яго, і заб’юць Яго, і на трэці дзень Ён уваскрэсьне».
MRK.10.35	 І падыйшлі да Яго Якуб і Ян, сыны Зэбэдэевы, кажучы: «Настаўнік, мы хочам, каб Ты зрабіў нам, пра што будзем прасіць».
MRK.10.36	 Ён жа сказаў ім: «Што хочаце, каб Я зрабіў вам?»
MRK.10.37	 Яны ж сказалі Яму: «Дай нам, каб нам сесьці аднаму праваруч Цябе, а другому — леваруч Цябе ў славе Тваёй».
MRK.10.38	 Ісус жа сказаў ім: «Ня ведаеце, пра што просіце. Ці ж можаце піць келіх, які Я п’ю, або хрысьціцца хрышчэньнем, якім Я хрышчуся?»
MRK.10.39	 Яны сказалі Яму: «Можам». Ісус жа сказаў ім: «Келіх, які Я п’ю, будзеце піць, і хрышчэньнем, якім Я хрышчуся, будзеце ахрышчаны.
MRK.10.40	 Але сесьці праваруч Мяне або леваруч Мяне ня Мне даваць, але каму падрыхтавана».
MRK.10.41	 І, пачуўшы, дзесяць пачалі абурацца на Якуба і Яна.
MRK.10.42	 Ісус жа, паклікаўшы іх, гаворыць ім: «Вы ведаеце, што тыя, якія лічацца князямі народаў, пануюць над імі, і магнаты іхнія маюць уладу над імі.
MRK.10.43	 У вас няхай будзе ня гэтак, але хто хоча стацца між вамі большым, няхай будзе служыцелем вашым.
MRK.10.44	 І хто хоча ў вас стацца першым, няхай будзе слугою ўсіх.
MRK.10.45	 Бо і Сын Чалавечы не прыйшоў, каб Яму служылі, але каб паслужыць і аддаць душу Сваю на адкупленьне многіх».
MRK.10.46	 І прыходзяць у Ерыхон. І калі Ён выходзіў з Ерыхону з вучнямі Сваімі і вялікім натоўпам, сьляпы Бартымей, сын Тымея, сядзеў пры дарозе, жабруючы.
MRK.10.47	 І, пачуўшы, што гэта Ісус з Назарэту, пачаў крычаць і казаць: «Ісусе, Сыне Давідаў, зьлітуйся нада мною!»
MRK.10.48	 І сварыліся многія на яго, каб замаўчаў, але ён тым мацней закрычаў: «Сыне Давідаў, зьлітуйся нада мною!»
MRK.10.49	 І, спыніўшыся, Ісус сказаў паклікаць яго. І клічуць сьляпога, гаворачы яму: «Будзь пэўны, уставай, кліча цябе».
MRK.10.50	 Ён, пакінуўшы адзеньне сваё, устаў і прыйшоў да Ісуса.
MRK.10.51	 І, адказваючы, гаворыць яму Ісус: «Што хочаш, каб Я табе ўчыніў?» Сьляпы сказаў Яму: «Раббоні, каб мне бачыць».
MRK.10.52	 Ісус жа сказаў яму: «Ідзі, вера твая збавіла цябе». І адразу ён стаў бачыць, і пайшоў за Ісусам па дарозе.
MRK.11.1	 І калі наблізіліся да Ерусаліму, да Бэтфагі і Бэтаніі на гары Аліўнай, Ён пасылае двух вучняў Сваіх
MRK.11.2	 і гаворыць ім: «Ідзіце ў мястэчка, што перад вамі, і адразу, уваходзячы ў яго, знойдзеце асьляня прывязанае, на якога яшчэ ніхто з людзей не сядаў; адвязаўшы яго, прывядзіце.
MRK.11.3	 І калі хто скажа вам: “Што вы гэта робіце?”, скажыце, што Госпад яго патрабуе, і адразу пашле яго сюды».
MRK.11.4	 Яны пайшлі і знайшлі асьляня пры дзьвярах звонку на вуліцы, і адвязалі яго.
MRK.11.5	 І некаторыя, што там стаялі, гаварылі ім: «Што вы робіце, адвязваючы асьляня?»
MRK.11.6	 Яны ж сказалі ім, як загадаў Ісус, і пусьцілі іх.
MRK.11.7	 І прывялі асьляня да Ісуса, і ўсклалі на яго адзеньне сваё; і Ён сеў на яго.
MRK.11.8	 І многія пасьцілалі на дарозе адзеньне сваё, а іншыя рэзалі галіны з дрэваў і пасьцілалі на дарозе.
MRK.11.9	 І тыя, што ішлі наперадзе, і тыя, што ішлі за Ім, крычалі, кажучы: «Гасанна! Дабраслаўлёны Той, Хто прыходзіць у імя Госпада!
MRK.11.10	 Дабраслаўлёнае валадарства бацькі нашага Давіда, якое прыходзіць у імя Госпада! Гасанна на вышынях!»
MRK.11.11	 І ўвайшоў Ісус у Ерусалім і ў сьвятыню; і, агледзеўшы ўсё, бо гадзіна ўжо была вечаровая, выйшаў у Бэтанію з Дванаццацьцю.
MRK.11.12	 І назаўтра, калі ішлі яны з Бэтаніі, Ён адчуў голад.
MRK.11.13	 І, убачыўшы здалёк фігавае дрэва, пакрытае лісьцем, падыйшоў, ці ня знойдзе што на ім; але, падыйшоўшы да яго, нічога не знайшоў, акрамя лістоты, бо не была пара на фігі.
MRK.11.14	 І, адказваючы, Ісус сказаў да яго: «Няхай ніхто ўжо да веку ня есьць з цябе плоду». І чулі гэта вучні Ягоныя.
MRK.11.15	 І прыходзяць у Ерусалім. І Ісус, увайшоўшы ў сьвятыню, пачаў выганяць тых, што продалі і куплялі ў сьвятыні, і сталы мяняльнікаў і лаўкі прадаўцоў галубоў перавярнуў,
MRK.11.16	 і не дазваляў, каб хто насіў хоць якую рэч праз сьвятыню.
MRK.11.17	 І навучаў, кажучы ім: «Ці ж не напісана: “Дом Мой домам малітвы будзе названы для ўсіх народаў”? А вы зрабілі яго пячорай разбойнікаў».
MRK.11.18	 І пачулі гэта першасьвятары і кніжнікі, і шукалі, як Яго загубіць, бо баяліся Яго, бо ўвесь натоўп захапляўся Яго навукаю.
MRK.11.19	 І калі зьвечарэла, Ён выйшаў з гораду.
MRK.11.20	 І раніцаю, праходзячы міма, убачылі фігавае дрэва, ссохшае ад кораня.
MRK.11.21	 І, узгадаўшы, Пётар кажа Яму: «Раббі, вось, фігавае дрэва, якое Ты пракляў, засохла».
MRK.11.22	 І, адказваючы, Ісус гаворыць ім: «Мейце веру Божую!
MRK.11.23	 Бо сапраўды кажу вам: калі хто скажа гэтай гары: “Будзь узятая і кінутая ў мора”, і ня будзе сумнявацца ў сэрцы сваім, але будзе верыць, што станецца так, як гаворыць, — будзе яму, што б ні сказаў.
MRK.11.24	 Дзеля гэтага кажу вам: Усё, пра што ў малітве будзеце прасіць, верце, што атрымаеце, і будзе вам.
MRK.11.25	 І калі стаіце ў малітве, даруйце, калі што маеце супраць каго, каб і Айцец ваш, Які ў небе, дараваў вам грахі вашыя.
MRK.11.26	 Калі ж вы не даруеце, дык і Айцец ваш, Які ў небе, не даруе вам грахоў вашых».
MRK.11.27	 І зноў прыходзяць у Ерусалім. І калі Ён хадзіў у сьвятыні, падыйшлі да Яго першасьвятары, кніжнікі і старшыні,
MRK.11.28	 і гаварылі Яму: «Якою ўладаю Ты гэта робіш? І хто даў Табе ўладу рабіць гэтае?»
MRK.11.29	 А Ісус, адказваючы, сказаў ім: «Спытаюся і Я ў вас адно слова, і вы адкажыце Мне, і Я вам скажу, якою ўладай Я раблю гэта.
MRK.11.30	 Хрышчэньне Яна з неба было ці ад людзей? Адкажыце Мне».
MRK.11.31	 І яны разважалі між сабой, кажучы: «Калі скажам: “З неба”, — Ён скажа: “Дык чаму тады не паверылі яму?”»
MRK.11.32	 А сказаць: «Ад людзей», баяліся натоўпу, бо ўсе мелі Яна за праўдзівага прарока.
MRK.11.33	 І, адказваючы, гавораць Ісусу: «Ня ведаем». І Ісус, адказваючы, гаворыць ім: «І Я вам не скажу, якою ўладаю Я гэта раблю».
MRK.12.1	 І пачаў гаварыць да іх у прыповесьцях: «Адзін чалавек пасадзіў вінаграднік, і абгарадзіў яго плотам, і выкапаў вінатоку, і збудаваў вежу, і здаў яго вінаградарам, і выехаў.
MRK.12.2	 І паслаў у свой час да вінаградараў слугу, каб узяў у вінаградараў пладоў з вінаградніку.
MRK.12.3	 Яны ж, схапіўшы яго, зьбілі і выправілі ні з чым.
MRK.12.4	 І зноў паслаў да іх іншага слугу, і тому камянямі разьбілі галаву, і выправілі, зьняважыўшы.
MRK.12.5	 І зноў паслаў іншага, і яго забілі, і многіх іншых адных білі, другіх забівалі.
MRK.12.6	 Дык маючы яшчэ адзінага сына, улюбёнага свайго, урэшце паслаў і яго да іх, кажучы: “Пасаромеюцца сына майго”.
MRK.12.7	 Але вінаградары сказалі адзін аднаму: “Гэта спадкаемца! Пойдзем, заб’ем яго, і нашаю будзе спадчына”.
MRK.12.8	 І, схапіўшы яго, забілі, і выкінулі з вінаградніку.
MRK.12.9	 Дык што зробіць гаспадар вінаградніку? Ён прыйдзе і выгубіць вінаградараў, а вінаграднік аддасьць іншым.
MRK.12.10	 Няўжо вы не чыталі гэтага Пісаньня: “Камень, які адкінулі будаўнікі, стаўся галавой вугла.
MRK.12.11	 Ад Госпада гэта сталася, і дзіўна ў вачах нашых”».
MRK.12.12	 І шукалі схапіць Яго, але баяліся натоўпу, бо ведалі, што пра іх сказаў гэтую прыповесьць. І, пакінуўшы Яго, адыйшлі.
MRK.12.13	 І пасылаюць да Яго некаторых з фарысэяў і ірадыянаў, каб злавіць Яго на слове.
MRK.12.14	 Яны, прыйшоўшы, гавораць Яму: «Настаўнік, мы ведаем, што Ты праўдзівы і не дагаджаеш нікому, бо не глядзіш на абліччы людзей, але шляху Божаму паводле праўды навучаеш. Ці належыцца даваць даніну цэзару, ці не? Даваць ці не даваць?»
MRK.12.15	 А Ён, ведаючы крывадушнасьць іхнюю, сказаў ім: «Чаму Мяне спакушаеце? Прынясіце Мне дынар, каб Я пабачыў».
MRK.12.16	 Яны прынесьлі. І гаворыць ім: «Чый гэта вобраз і надпіс?» Яны сказалі Яму: «Цэзараў».
MRK.12.17	 І, адказваючы, Ісус сказаў ім: «Аддавайце тое, што цэзарава, цэзару, а што Божае, — Богу». І зьдзіўляліся з Яго.
MRK.12.18	 І прыходзяць да Яго садукеі, якія кажуць, што няма ўваскрасеньня, і спыталіся ў Яго, кажучы:
MRK.12.19	 «Настаўнік, Майсей напісаў нам: “Калі памрэ нечый брат і пакіне жонку, а дзяцей не пакіне, дык брат ягоны мае ўзяць жонку яго і адновіць насеньне брату свайму”.
MRK.12.20	 Было сем братоў, і першы ўзяў жонку, і, паміраючы, не пакінуў насеньня.
MRK.12.21	 І другі ўзяў яе, і памёр, і не пакінуў насеньня, і трэці гэтак сама.
MRK.12.22	 І бралі яе сямёра, і не пакінулі насеньня. Пасьля ўсіх памерла і жанчына.
MRK.12.23	 Дык пры ўваскрасеньні, калі яны ўваскрэснуць, якога з іх будзе яна жонкаю? Бо сямёра мелі яе за жонку».
MRK.12.24	 І, адказваючы, Ісус сказаў ім: «Ці ж не таму вы памыляецеся, што ня ведаеце ані Пісаньня, ані моцы Божай?
MRK.12.25	 Бо калі ўвасрэснуць з мёртвых, ня будуць ані жаніцца, ані замуж выходзіць, але будуць як анёлы, якія ў небе.
MRK.12.26	 А пра мёртвых, што яны ўстануць, ці ж вы не чыталі ў кнізе Майсея, як Бог з куста сказаў да яго, кажучы: “Я — Бог Абрагама, і Бог Ісаака, і Бог Якуба?”
MRK.12.27	 Ён ня ёсьць Бог мёртвых, але Бог жывых! Таму вы моцна памыляецеся».
MRK.12.28	 І адзін з кніжнікаў, падыйшоўшы і пачуўшы, як яны пыталіся, і бачачы, што добра ім адказаў, спытаўся ў Яго: «Якое першае з усіх прыказаньняў?»
MRK.12.29	 Ісус адказаў яму: «Першае з усіх прыказаньняў: “Слухай, Ізраіль! Госпад, Бог наш — Госпад адзіны”,
MRK.12.30	 і: “Любі Госпада, Бога твайго, усім сэрцам сваім, усёю душой тваёй, усім разуменьнем тваім і ўсёю моцаю сваёю”.
MRK.12.31	 І другое, падобнае да яго: “Любі бліжняга свайго як самога сябе”. Іншага прыказаньня, большага за гэтыя, няма».
MRK.12.32	 І сказаў Яму кніжнік: «Добра, Настаўнік! Праўду Ты сказаў, што адзін ёсьць Бог, і няма іншага апрача Яго,
MRK.12.33	 і любіць Яго ўсім сэрцам, усім розумам, усёю душою ды ўсёю моцаю, і любіць бліжняга як самога сябе больш, чым усе цэласпаленьні і ахвяры».
MRK.12.34	 І Ісус, бачачы, што разумна ён адказаў, сказаў яму: «Недалёка ты ад Валадарства Божага». І ніхто ўжо болей не адважваўся пытацца ў Яго.
MRK.12.35	 І, адказваючы, гаварыў Ісус, навучаючы ў сьвятыні: «Чаму кніжнікі кажуць, што Хрыстос ёсьць сынам Давіда?
MRK.12.36	 Бо сам Давід сказаў праз Духа Сьвятога: “Сказаў Госпад Госпаду майму: Сядзь праваруч Мяне, пакуль пакладу ворагаў Тваіх як падножжа ног Тваіх”.
MRK.12.37	 Сам Давід называе Яго Госпадам, дык як жа Ён — сын ягоны?» І вялізарны натоўп з ахвотай слухаў Яго.
MRK.12.38	 І гаварыў ім у навуцы Сваёй: «Паглядзіце на кніжнікаў, якія любяць хадзіць у доўгіх шатах і прывітаньні на рынку,
MRK.12.39	 і першыя месцы ў сынагогах, і ўзьлягаць на першых месцах на вячэрах,
MRK.12.40	 якія аб’ядаюць дамы ўдоваў і дзеля віду доўга моляцца. Яны атрымаюць цяжэйшы прысуд».
MRK.12.41	 І Ісус, сеўшы насупраць скарбніцы, глядзеў, як натоўп кідае медзь у скарбніцу. І многія багатыя кідалі шмат.
MRK.12.42	 І, прыйшоўшы, адна ўбогая ўдава кінула дзьве лепты, гэта значыць кадрант.
MRK.12.43	 І, паклікаўшы вучняў Сваіх, Ён гаворыць ім: «Сапраўды кажу вам, што гэтая ўбогая ўдава ўкінула больш за ўсіх, хто кідаў у скарбніцу.
MRK.12.44	 Бо ўсе кідалі з лішку свайго, а яна з нястачы сваёй укінула ўсё, што мела, усё сваё ўтрыманьне».
MRK.13.1	 І калі выходзіў Ён са сьвятыні, гаворыць Яму адзін з вучняў Ягоных: «Настаўнік, паглядзі, якія камяні ды якія пабудовы!»
MRK.13.2	 А Ісус, адказваючы, сказаў яму: «Бачыш усе гэтыя вялізарныя пабудовы? Не застанецца каменя на камені, які б ня быў зруйнаваны».
MRK.13.3	 І калі Ён сядзеў на гары Аліўнай насупраць сьвятыні, спыталіся ў Яго насамоце Пётар, і Якуб, і Ян, і Андрэй:
MRK.13.4	 «Скажы нам, калі гэта станецца, і які знак, калі ўсё гэта мае скончыцца?»
MRK.13.5	 Ісус, адказваючы ім, пачаў гаварыць: «Глядзіце, каб вас хто не падмануў.
MRK.13.6	 Бо многія прыйдуць пад імем Маім, кажучы, што гэта Я, і многіх падмануць.
MRK.13.7	 А калі пачуеце пра войны і чуткі ваенныя, не трывожцеся, бо ўсё гэта павінна стацца, але гэта яшчэ не канец.
MRK.13.8	 Бо паўстане народ на народ, і валадарства на валадарства, і будуць месцамі землятрусы, і будуць голад і замяшаньні. Гэта пачатак мукаў.
MRK.13.9	 Глядзіце ж і вы самі, бо будуць вас выдаваць у сынэдрыёны і біць у сынагогах, і будзеце пастаўленыя перад ваяводамі і валадарамі дзеля Мяне на сьведчаньне ім.
MRK.13.10	 І ўсім народам павінна спачатку быць абвешчана Эвангельле.
MRK.13.11	 І калі павядуць вас, каб выдаць, не клапаціцеся наперад, што маеце гаварыць, і не абдумвайце, але што дадзена вам будзе ў гэты час, тое кажыце, бо ня вы будзеце гаварыць, але Дух Сьвяты.
MRK.13.12	 І выдасьць брат брата на сьмерць, і бацька сына; і дзеці паўстануць супраць бацькоў і будуць забіваць іх,
MRK.13.13	 і будзеце вы ў нянавісьці ў-ва ўсіх дзеля імя Майго. Але хто вытрывае да канца, будзе збаўлены.
MRK.13.14	 А калі ўбачыце агіду спусташэньня, як сказана праз Данііла прарока, што стане там, дзе не павінна, — хто чытае, няхай разумее, — тады тыя, хто ў Юдэі, няхай уцякаюць у горы,
MRK.13.15	 а хто на даху, няхай не зыходзіць у дом і не ўваходзіць узяць нешта з дому свайго,
MRK.13.16	 і хто ў полі, няхай не вяртаецца назад узяць адзеньне сваё.
MRK.13.17	 Але гора цяжарным і тым, што кормяць грудзьмі, у тыя дні.
MRK.13.18	 Дык маліцеся, каб не былі ўцёкі вашыя ў зіму.
MRK.13.19	 Бо ў тыя дні будзе такі прыгнёт, якога не было ад пачатку стварэньня, якое стварыў Бог, аж дагэтуль, і ня будзе.
MRK.13.20	 І калі б Госпад не скараціў гэтых дзён, не выратавалася б ніводнае цела, але дзеля выбраных, якіх Ён выбраў, скараціў гэтыя дні.
MRK.13.21	 І тады калі хто вам скажа: “Вось тут Хрыстос”, ці: “Вось, там”, — ня верце.
MRK.13.22	 Бо паўстануць фальшывыя хрысты і фальшывыя прарокі, і будуць рабіць знакі і цуды, каб зьвесьці, калі магчыма, і выбраных.
MRK.13.23	 Вы ж глядзіце: вось, Я вам усё наперад сказаў.
MRK.13.24	 Але ў тыя дні, пасьля прыгнёту таго, зацьмее сонца, і месяц ня дасьць сьвятла свайго,
MRK.13.25	 і зоркі нябесныя падаць будуць, і сілы, што ў небе, захістаюцца.
MRK.13.26	 І тады ўгледзяць Сына Чалавечага, Які прыходзіць на аблоках з вялікай моцаю і славаю.
MRK.13.27	 І тады Ён пашле анёлаў Сваіх, і зьбярэ выбраных Сваіх ад чатырох вятроў, ад краю зямлі да краю неба.
MRK.13.28	 У дрэва фігавага навучыцеся прыповесьці: калі ўжо галінка ягоная робіцца мяккай і пускае лісты, разумееце, што блізка лета.
MRK.13.29	 Гэтак і вы, калі ўбачыце, што гэта адбываецца, разумейце, што блізка, у дзьвярах.
MRK.13.30	 Сапраўды кажу вам: не праміне пакаленьне гэтае, аж усё гэта станецца.
MRK.13.31	 Неба і зямля прамінуць, але словы Мае не прамінуць.
MRK.13.32	 А пра дзень той і гадзіну ніхто ня ведае, ані анёлы, што ў небе, ані Сын, а толькі Айцец.
MRK.13.33	 Глядзіце, ня сьпіце і маліцеся, бо ня ведаеце, калі прыйдзе пара.
MRK.13.34	 Як чалавек, які, выяжджаючы, пакінуў дом свой, і даў уладу слугам сваім, і кожнаму свой абавязак, і загадаў прыдзьверніку, каб чуваў.
MRK.13.35	 Дык чувайце, бо ня ведаеце, калі гаспадар дому прыйдзе: вечарам, ці апоўначы, ці як певень засьпявае, ці раніцай,
MRK.13.36	 каб, калі вернецца неспадзявана, не знайшоў вас, што сьпіце.
MRK.13.37	 А што вам кажу, усім кажу: Чувайце!»
MRK.14.1	 Праз два дні была Пасха і сьвята Праснакоў, і шукалі першасьвятары і кніжнікі, як узяць Яго подступам і забіць,
MRK.14.2	 але казалі: «Не на сьвята, каб не было замяшаньня ў народзе».
MRK.14.3	 І калі Ён быў у Бэтаніі, у доме Сымона пракажонага, і ўзьляжаў [за сталом], прыйшла жанчына з алябастравым збанком міра нардовага, чыстага і каштоўнага, і, пабіўшы алябастар, выліла Яму на галаву.
MRK.14.4	 І былі некаторыя, якія абураліся ў сабе і казалі: «Навошта такое марнаваньне гэтага міра?
MRK.14.5	 Можна ж было прадаць яго даражэй, чым за трыста дынараў, і раздаць убогім». І наракалі на яе.
MRK.14.6	 А Ісус сказаў: «Пакіньце яе! Навошта робіце ёй прыкрасьць? Яна добры ўчынак зрабіла дзеля Мяне.
MRK.14.7	 Бо ўбогіх заўсёды маеце з сабою і можаце ім дабро рабіць, калі захочаце, а Мяне маеце не заўсёды.
MRK.14.8	 Яна, што магла, зрабіла: наперад памазала цела Маё на пахаваньне.
MRK.14.9	 Сапраўды кажу вам: дзе толькі будзе абвешчана Эвангельле гэтае ва ўсім сьвеце, будзе сказана і пра тое, што яна зрабіла, на ўспамін пра яе».
MRK.14.10	 І Юда Іскарыёт, адзін з Дванаццаці, пайшоў да першасьвятароў, каб выдаць Яго ім.
MRK.14.11	 Яны ж, пачуўшы, узрадаваліся і абяцалі даць яму грошы. І ён шукаў, як у адпаведны час Яго выдаць.
MRK.14.12	 І ў першы дзень Праснакоў, калі закалваецца пасхальнае [ягня], кажуць Яму вучні Ягоныя: «Дзе хочаш, каб мы пайшлі і прыгатавалі Табе есьці Пасху?»
MRK.14.13	 І пасылае двух вучняў сваіх, і гаворыць ім: «Ідзіце ў горад, і сустрэнецца вам чалавек, які будзе несьці збан вады; ідзіце за ім.
MRK.14.14	 І куды ён увойдзе, скажыце ўладальніку: “Настаўнік гаворыць: ‘Дзе сьвятліца, у якой буду есьці Пасху разам з вучнямі Маімі?’”
MRK.14.15	 І ён пакажа вам залю вялікую, засланую, падрыхтаваную; там падрыхтуйце нам».
MRK.14.16	 І пайшлі вучні Ягоныя, і прыйшлі ў горад, і знайшлі, як Ён сказаў ім, і падрыхтавалі Пасху.
MRK.14.17	 І калі настаў вечар, прыходзіць з Дванаццацьцю.
MRK.14.18	 І калі ўзлягалі за сталом і елі, Ісус сказаў: «Сапраўды кажу вам: Адзін з вас, што есьць са Мною, выдасьць Мяне».
MRK.14.19	 Яны ж засмуціліся і пачалі адзін за адным гаварыць Яму: «Ці ня я?» І іншыя: «Ці ня я?»
MRK.14.20	 Ён жа, адказваючы, сказаў ім: «Адзін з Дванаццаці, што мачае са Мною ў місе.
MRK.14.21	 Што праўда, Сын Чалавечы ідзе, як напісана пра Яго, але гора таму чалавеку, праз якога Сын Чалавечы выдаецца! Лепш было б, каб чалавек той ня быў нарадзіўшыся».
MRK.14.22	 І калі яны елі, Ісус узяў хлеб, дабраславіўшы, паламаў і даў ім, і сказаў: «Бярыце, ешце, гэта ёсьць Цела Маё».
MRK.14.23	 І, узяўшы келіх, падзякаваўшы, даў ім; і пілі з яго ўсе.
MRK.14.24	 І сказаў ім: «Гэта ёсьць Кроў Мая Новага Запавету, якая за многіх праліваецца.
MRK.14.25	 Сапраўды кажу вам, што больш ня буду піць з гэтага плоду вінаграднага аж да таго дня, калі буду піць новае віно ў Валадарстве Божым».
MRK.14.26	 І, засьпяваўшы, пайшлі на гару Аліўную.
MRK.14.27	 І кажа ім Ісус: «Усе вы згоршыцеся дзеля Мяне ў гэтую ноч, бо напісана: “Удару пастуха, і будуць расьцярушаныя авечкі”,
MRK.14.28	 але пасьля Майго ўваскрасеньня прыйду перад вамі ў Галілею».
MRK.14.29	 А Пётар сказаў Яму: «Калі нават усе згоршацца, але ня я».
MRK.14.30	 І кажа яму Ісус: «Сапраўды кажу табе, што ты сёньня, у гэтую ноч, перш, чым певень двойчы запяе, тройчы адрачэшся ад Мяне».
MRK.14.31	 Але той тым мацней гаварыў: «Хоць бы мне трэба было памерці з Табою, не адракуся ад Цябе». Гэтак сама і ўсе гаварылі.
MRK.14.32	 І прыходзяць у месца, званае Гетсэманія, і гаворыць вучням Сваім: «Пасядзіце тут, пакуль Я памалюся».
MRK.14.33	 І бярэ з Сабою Пятра, і Якуба, і Яна, і пачаў тужыць і сумаваць.
MRK.14.34	 І кажа ім: «Смутная душа Мая аж да сьмерці, застаньцеся тут і чувайце».
MRK.14.35	 І, адыйшоўшыся трохі, упаў на зямлю і маліўся, каб, калі магчыма, абмінула Яго гэтая гадзіна.
MRK.14.36	 І гаварыў: «Абба, Ойча! Усё магчыма для Цябе, пранясі ад Мяне гэты келіх, але ня тое, што Я хачу, але што Ты!»
MRK.14.37	 І прыходзіць, і знаходзіць іх, што яны сьпяць, і гаворыць Пятру: «Сымоне! Ты сьпіш? Ня маеш сілы аднае гадзіны чуваць?
MRK.14.38	 Чувайце і маліцеся, каб не ўвайсьці ў спакусу, бо дух ахвочы, а цела кволае».
MRK.14.39	 І зноў, адыйшоўшыся, маліўся, гаворачы тое самае слова.
MRK.14.40	 І, вярнуўшыся, знайшоў зноў, што яны сьпяць, бо вочы іхнія абцяжэлі, і ня ведалі, што Яму адказаць.
MRK.14.41	 І прыходзіць трэці раз, і кажа ім: «Сьпіце яшчэ і адпачываеце? Даволі! Прыйшла гадзіна. Вось Сын Чалавечы выдаецца ў рукі грэшнікаў.
MRK.14.42	 Уставайце! Хадзем! Вось, наблізіўся той, хто Мяне выдае».
MRK.14.43	 І адразу, калі Ён яшчэ гаварыў, прыходзіць Юда, адзін з Дванаццаці, а з ім вялікі натоўп з мячамі і каламі ад першасьвятароў, і кніжнікаў, і старшыняў.
MRK.14.44	 А той, што выдаваў Яго, даў ім знак, кажучы: «Каго я пацалую, гэта Ён, бярыце Яго і вядзіце асьцярожна».
MRK.14.45	 І, прыйшоўшы, адразу падыйшоў да Яго і кажа: «Раббі! Раббі!», і пацалаваў Яго.
MRK.14.46	 Яны ж усклалі рукі свае на Яго і схапілі Яго.
MRK.14.47	 А адзін з тых, што стаялі там, выхапіўшы меч, ударыў слугу першасьвятара і адсек яму вуха.
MRK.14.48	 І, адказваючы, Ісус сказаў ім: «Як на разбойніка выйшлі вы з мячамі і каламі, каб схапіць Мяне.
MRK.14.49	 Штодзень быў Я з вамі ў сьвятыні, навучаючы, і вы ня бралі Мяне, але няхай споўніцца Пісаньне».
MRK.14.50	 І, пакінуўшы Яго, усе паўцякалі.
MRK.14.51	 І адзін юнак, апрануўшы палатніну на голае цела, ішоў за Ім, і жаўнеры схапілі яго,
MRK.14.52	 але ён, пакінуўшы палатніну, голы ўцёк ад іх.
MRK.14.53	 І прывялі Ісуса да першасьвятара, і зьбіраюцца да яго ўсе першасьвятары, і старшыні, і кніжнікі.
MRK.14.54	 І Пётар здалёк ішоў за Ім ажно на панадворак першасьвятара, і сядзеў з паслугачамі і грэўся пры агні.
MRK.14.55	 А першасьвятары і ўвесь сынэдрыён шукалі сьведчаньня супраць Ісуса, каб аддаць Яго на сьмерць, і не знаходзілі.
MRK.14.56	 Бо шмат хто фальшыва сьведчыў супраць Яго, але іхнія сьведчаньні не былі згоднымі.
MRK.14.57	 І некаторыя, падняўшыся, фальшыва сьведчылі супраць Яго, кажучы:
MRK.14.58	 «Мы чулі, як Ён казаў: “Я зруйную гэтую бажніцу, зробленую рукамі, і праз тры дні збудую іншую, якая не рукамі зробленая”».
MRK.14.59	 Але і іх сьведчаньні не былі згоднымі.
MRK.14.60	 І першасьвятар, стаўшы на сярэдзіне, спытаўся ў Ісуса, кажучы: «Нічога не адказваеш? Што яны супраць Цябе сьведчаць?»
