MAT.1.1	Мыр Исус Христосэу Даутэ ыкъор, Ибрахьимэ ыкъор
LUK.20.21	Ахэр Исус къеупчӀыгъэх: – Дин гъэсакӀу, о шъыпкъэр къызэрэпӀорэри, цӀыфхэм шъыпкъэр зэрябгъашӀэрэри тэшӀэ. ЦӀыфхэм ятеплъэ уемыплъэу, цӀыф пстэури уизэфэд, шъыпкъагъэм тетэуи Тхьэм игъогу цӀыфхэм яогъашӀэ. 
LUK.20.22	Кайсарым
LUK.20.23	Ау Исус ахэмэ ятхьагъэпцӀыгъэ гу лъитагъэти, ариӀуагъ: – Сыд пае сыхэжъугъэукъонэу шъупылъа? 
LUK.20.24	Зы динар
LUK.20.25	– Ащыгъум Кайсарым иер Кайсарым ешъутыжь, Тхьэм иери Тхьэм ешъутыжь, – ариӀуагъ Исус.
LUK.20.26	Аущтэу цӀыфхэм апашъхьэ гущыӀэ горэм щытыраубытэн алъэкӀыгъэп, пэгъокӀэу Исус аритыгъэри агъэшӀагъозэ, заушъэфыгъ.
LUK.20.27	ЛӀагъэхэр къызэрэтэджыжьыщтхэр зышӀошъ мыхъухэрэ саддукейхэмэ
LUK.20.28	– Дин гъэсакӀу, пегъымбар Мусэ моущтэу къытфитхыгъ
LUK.20.29	Зэкъошибл щыӀагъ. Ахэмэ ащыщэу апэрэм шъуз къыщагъ, ау лъфыгъэ имыӀэу дунаим ехыжьыгъ. 
LUK.20.30	ЯтӀонэрэми а шъузыр къыщэжьыгъ. Ащи лъфыгъэ имыӀэу дунаим ехыжьыгъ. 
LUK.20.31	Ящэнэрэми а шъузыр къыщэжьыгъ. Ащ фэдэуи яблэнэрэм нэс лъфыгъэ ямыӀэу зэкӀэри дунаим ехыжьыгъэх. 
LUK.20.32	Зэпстэуми ауж дэдэу шъузыри дунаим ехыжьыгъ. 
LUK.20.33	Джы лӀагъэхэр къызытэджыжьхэкӀэ, хэта зишъузыщтыр ар? Сыда пӀомэ, нэбгыриблыми шъузэу яӀагъэшъ ары.
LUK.20.34	– Джырэ цӀыфхэм къащэ, дэкӀох, – ариӀожьыгъ Исус ахэмэ.
LUK.20.35	– Ау лӀагъэхэм къахэтэджыкӀыжьынхэшъ, адрэ дунаим щыпсэунхэу зифэшъуашэхэм шъуз къащэжьыщтэп, лӀыми дэкӀожьыщтхэп. 
LUK.20.36	Ахэр мэлэӀичхэм афэдэх, лӀэн алъэкӀыжьыщтэп, лӀагъэхэм къахэтэджыкӀыжьыгъэхэшъ, Тхьэм ибыных. 
LUK.20.37	Ау лӀагъэхэр къызэрэтэджыжьыщтхэр пегъымбар Мусэми нафэу къыгъэлъэгъуагъ. Сыда пӀомэ, пэнэ куандэм икъэбар
LUK.20.38	Ащ къикӀырэр Тхьэр псэухэмрэ лӀагъэхэу зыфаӀохэрэмрэ зэря Тхьэр ары; сыда пӀомэ, ежьыркӀэ пстэури псэух.
LUK.20.39	Исус ар къызеӀом, Тэурат егъэджэкӀо пащэхэм ащыщхэу заулэмэ къаӀуагъ: – Дин гъэсакӀу, дэгъоу къэпӀуагъ.
LUK.20.40	ЕтӀанэ ащ нэмыкӀыкӀэ Исус къеупчӀыжьынэу хэти тегушхуагъэп.
LUK.20.41	Ащ дэжьым Исус ахэмэ ариӀуагъ: – Христос
LUK.20.42+LUK.20.43	Сыда пӀомэ, ежь Даутэ мыщ фэдэу къызэриӀуагъэр Орэд ЛъапӀэхэм арытба
LUK.20.42+LUK.20.43	«Тхьэу Зиусхьаным сэ си Зиусхьан къыриӀуагъ: О уипыйхэр лъэгукӀэтын къыпфэсшӀыфэхэ, сэ сиджабгъукӀэ къызгос»?
LUK.20.44	– Ежь Даутэ Христос «Си ЗиусхьанкӀэ» еджэ, – къыпигъэхъожьыгъ Исус. – Арэу зыхъукӀэ, сыдэущтэу Христос Даутэ ы къо хъура?
LUK.20.45	ЦӀыф пстэури Исус къедэӀухэ зэхъум, игъогу рыкӀохэрэм ариӀуагъ:
LUK.20.46	– Тэурат егъэджэкӀо пащэхэм шъуафэсакъ. Ахэмэ шъошэ кӀыхьэхэр ащыгъхэу къакӀухьаныр якӀас. ЗэӀукӀэхэми ежьхэм аӀэхэм цӀыфхэр ащырагъэбэунхэр шӀу алъэгъу. Синэгогухэм цӀыфхэр защызэӀукӀэхэкӀи, гухэхъо Ӏанэхэм тхьэмэтэ тӀысыпӀэхэр щаубытынхэри шӀу алъэгъу. 
LUK.20.47	Шъузабэхэм яунэхэри атырахых. ЦӀыфхэм агъэшӀэгъоным пае, ятхьэлъэӀухэр агъэкӀыхьэх. Тхьэм ахэр инэу ыгъэпщынэщтых.
LUK.21.1	Исус Тхьэм иунэшхо чӀэтэу зэплъэм, цӀыф байхэм Тхьэм тын фашӀэу, ахъщэхэр пхъуантэхэм адалъхьэхэу ылъэгъугъ. 
LUK.21.2	Яплъ зэхъум, шъузэбэ тхьамыкӀэ горэми гъоплъэ ахъщитӀу пхъуантэм дилъхьэу ылъэгъугъ.
LUK.21.3	– Шъыпкъэр шъосэӀо, – къыӀуагъ Исус, – мы шъузэбэ тхьамыкӀэм адрэ пстэуми анахьи нахьыбэ дилъхьагъ; 
LUK.21.4	сыда пӀомэ, ахэмэ ахъщэу къялыжьыгъэм щыщ далъхьагъэти ары, ау а шъузабэм зэрыпсэунэу мэкӀэ тӀэкӀоу иӀэр зэкӀэ дилъхьагъ.
LUK.21.5	Тхьэм иунэшхо мыжъо дахэхэмкӀи тынхэу цӀыфхэм Тхьэм фашӀыгъэхэмкӀи дахэу зэрэгъэкӀэрэкӀагъэм игугъу зашӀым, Исус къыӀуагъ:
LUK.21.6	– Мыщ щышъулъэгъурэр мыжъуитӀу къызэтемынэжьэу, пстэури къызызэхэтэкъощт мафэхэр къэсыщтых.
LUK.21.7	– Дин гъэсакӀу, о зыфэпӀогъэ Ӏофхэр сыдигъо къэхъущтха, ахэр къызэрэхъущтхэм янэшанэри сыд фэда? – къеупчӀыгъэх ахэр.
LUK.21.8	– ЦӀыфхэм шъукъызэрамыгъэпцӀэщтым шъуфэсакъ, – къыӀожьыгъ Исус. – Сыда пӀомэ, сэ сцӀэкӀэ зэджэжьхэу, «Сэры Христосыр» аӀоу, «Мафэр къэблэгъагъ» аӀоу, къэкӀощт цӀыфхэр бэ хъущтых. Ахэмэ ауж шъуимыхь. 
LUK.21.9	Заохэм якъэбархэмрэ пачъыхьагъухэм ягъэпсыкӀэ акъутэжьынэу цӀыфхэм зыкъызэраӀэтыхэрэм якъэбархэмрэ зызэхэшъухыкӀэ, шъукъэмыщт. А Ӏофхэр къэхъунхэ фае, ау дунаим икӀэух шӀэхэу къэсыщтэп.
LUK.21.10	– Зы лъэпкъыр адрэ лъэпкъым, зы пачъыхьагъури адрэ пачъыхьагъум езэонэу къэтэджыщт, – етӀанэ ариӀуагъ Исус. 
LUK.21.11	– ЧӀыпӀэ-чӀыпӀэхэми чӀыгур ин дэдэу ащысысыщт, зэпахырэ узхэри гъаблэхэри къэхъущтых. Уашъоми щынэгъошхо нэшанэхэр къикӀыщтых.
LUK.21.12	– Ау мы Ӏоф пстэури къэхъунхэм ыпэкӀэ, сцӀэ зэрэжъугъэлъапӀэрэм пае, цӀыфхэм шъуаубытыщт, къини шъуагъэщэчыщт. Синэгогухэм шъуаратыщт, хьапсхэми шъуачӀадзэщт, пачъыхьэхэмрэ Ӏэшъхьэтетхэмрэ апашъхьи шъуращэщт. 
LUK.21.13	Джащыгъум ахэмэ апашъхьэ къэбарышӀум шыхьат шъуфэхъущт. 
LUK.21.14	Ау мыр шъугухэм арыжъугъэлъ: зыжъугъэхыеу яшъуӀощтыр ыпэкӀэ жъугъэхьазырыным шъупымылъ; 
LUK.21.15	сыда пӀомэ, къышъонэкъокъухэрэр къышъупэмыуцужьышъунхэу, къышъупэмыгущыӀэжьышъунхэу гущыӀэхэри акъылышӀуи къышъостыщтых. 
LUK.21.16	Шъуянэ-шъуятэхэми, шъушыхэми, шъуиблагъэхэми, шъуиныбджэгъухэми тетыгъо зиӀэхэм шъуарагъэубытыщт, шъуащыщэу зы купи аукӀыщт. 
LUK.21.17	Шъо сцӀэ зэрэжъугъэлъапӀэрэм пае, цӀыф пстэуми шъуауджэгъущт. 
LUK.21.18	Ау зы шъхьац налъи шъо шъушъхьэхэм ахэкӀодыкӀыщтэп. 
LUK.21.19	Теубытагъэ шъуиӀэмэ, шъупсэхэр мыкӀодхэу къэжъугъэнэжьыщтых.
LUK.21.20	– Ерусалим дзэхэм къауцухьагъэу зышъулъэгъукӀэ, икъутэжьыгъо къызэрэблэгъагъэр шъушӀэщт. 
LUK.21.21	Ащыгъум Иудей хэкум ис цӀыфхэр Ӏуашъхьэхэм ярэкӀолӀэжьых, къалэм дэсхэри дэрэкӀыжьых, губгъом итхэри къалэм дэрэмыхьажьых. 
LUK.21.22	Сыда пӀомэ, Тхьэм игущыӀэ тхыгъэхэм арыт пстэури къэшъыпкъэжьынхэм пае, цӀыфхэм ашӀагъэхэр Тхьэм зыщаригъэпщыныжьын мафэхэр мырых. 
LUK.21.23	А мафэхэм бзылъфыгъэ лъэрмыхьхэмрэ сабый быдзашъо зиӀэхэмрэ гъогу мыгъо теуцощтых. Мы хэгъэгум ицӀыфхэр къинышхо хэфэщтых, Тхьэри мы лъэпкъым лъэшэу къыфэгубжыщт. 
LUK.21.24	Ахэмэ ащыщхэр чатэкӀэ аукӀыщтых, адрэхэри гъэрэу аубытыгъэхэу лъэпкъ пстэуми адэжь ащэщтых. Хымэ лъэпкъхэм ялъэхъан аухыфэ, ахэмэ Ерусалим лъэгукӀэ аутэщт.
LUK.21.25	– Нэшэнэ гъэшӀэгъонхэр тыгъэм, мазэм, жъуагъохэм къащылъэгъощтых. ЧӀылъэм тет цӀыф лъэпкъхэм ашӀэщтыр амышӀэу агу кӀодыщт. Хыри лъэшэу къыдэуаеу ибырсыр мэкъэшхо къэӀущт. 
LUK.21.26	Дунаим къыщыхъущтхэм паплъэхэу, цӀыфхэр щынагъом хэтхэу мэхыщтых, сыда пӀомэ, уашъом щыӀэ кӀуачӀэхэр хъыещтыхэшъ ары. 
LUK.21.27	Джащыгъум ЦӀыф Лъэпкъым ы Къо ошъуапщэм хэтэу, лъэкӀышхорэ щытхъушхорэ иӀэхэу къакӀоу цӀыфхэм алъэгъущт. 
LUK.21.28	А Ӏофхэр къэхъухэу заублэкӀэ, шъукъэтэджи, шъушъхьэхэр къэшъуӀэтых, сыда пӀомэ, Тхьэм къиным шъузщыхихыжьыщт мафэр къэблэгъагъэшъ ары.
LUK.21.29	ЕтӀанэ Исус гъэсэпэтхыдэ ариӀуагъ: – Ынджыр чъыгымрэ адрэ чъыг пстэумрэ шъуяплъ. 
LUK.21.30	Чъыгхэр къэтӀэмхэу зыфежьэхэкӀэ, гъэмафэр зэрэблагъэр зыми къышъуимыӀоу шъошӀэба? 
LUK.21.31	Ащ фэдэу шъори мы Ӏофхэр къэхъухэу зышъулъэгъухэкӀэ, Тхьэм и Тетыгъошхо благъэ къызэрэхъугъэр зэжъугъашӀэ.
LUK.21.32	– Шъыпкъэр шъосэӀо, мы Ӏофхэр зэкӀэ къэхъунхэм ыпэ, мы лъэпкъыр кӀодыщтэп. 
LUK.21.33	Уашъомрэ чӀылъэмрэ кӀодыжьыщтых, ау сигущыӀэхэр кӀодыжьыщтхэп.
LUK.21.34	– Ешхэ-ешъонымкӀи, утэшъонымкӀи, мы дунаим игугъухэмкӀи шъушъхьэхэр зэӀышъумыгъэхьанхэу шъузфэсакъыжь. Армырмэ, шъумышӀахэу а мафэр къышъутеощт. 
LUK.21.35	Сыда пӀомэ, а мафэр чӀылъэ шъхьашъом тет цӀыф пстэуми хъытыум фэдэу къафэкӀощт. 
LUK.21.36	Сыдигъуи шъусакъ, къэхъущт пстэуми шъуахэкӀыным паий, кӀуачӀэ жъугъотынышъ, ЦӀыф Лъэпкъым ы Къо ыпашъхьэ шъузэрихьащтымкӀэ Тхьэм шъуелъэӀу зэпыт.
LUK.21.37	Мафэ къэс Исус Тхьэм иунэшхо чӀэтэу, цӀыфхэм Тхьэм игущыӀэхэр аригъашӀэщтыгъ, ау чэщ къэхъу къэс, къалэм дэкӀыти, Елеон зыцӀэ Ӏуашъхьэм чэщыр щырихыщтыгъ. 
LUK.21.38	Жьэу пчэдыжь къэс Исус едэӀунхэу цӀыф пстэури Тхьэм иунэшхо къакӀощтыгъэх.
LUK.22.1	Хьалыгъу мыкӀу-мыпшэ зыщашхырэ мэфэшхохэу ӀутӀыжъкӀэ заджэхэрэр
LUK.22.2	Дин пэщэшхохэмрэ Тэурат егъэджэкӀо пащэхэмрэ Исус цӀыфхэм амышӀэу зэрагъэкӀодыщт шӀыкӀэм лъыхъущтыгъэх, сыда пӀомэ, ахэр цӀыфхэм ащыщынэщтыгъэхэти ары. 
LUK.22.3	Джащыгъум Исус игъогу рыкӀорэ нэбгырэ пшӀыкӀутӀумэ ащыщэу ИскариоткӀэ заджэхэрэ Иудэ ыгу шэйтаныр ихьагъ. 
LUK.22.4	ЕтӀанэ Иудэ дин пэщэшхохэмрэ Тхьэм иунэшхо икъэрэгъулэхэм япащэхэмрэ адэжь кӀуи, Исус зэраригъэубытыщт шӀыкӀэмкӀэ адэгущыӀагъ. 
LUK.22.5	Ахэр гушӀуагъэх, ахъщи къыратынэу къагъэгугъагъ. 
LUK.22.6	Аущтэу Иудэ адишти, цӀыф купышхохэм амышӀэу Исус аригъэубытыным пае, Ӏэрыфэгъу уахътэ паплъэу ыублагъ.
LUK.22.7	Хьалыгъу мыкӀу-мыпшэ зыщашхырэ мэфэкӀ мэфэшхохэм ащыщэу ӀутӀыжъ шъынэр зыщышӀуаубзын фэе мафэр къэсыгъ. 
LUK.22.8	Аущтэу зэхъум, Исус Петрэрэ Иуанрэ ыгъэкӀуагъэх, моущтэу ариӀуагъэу: – ШъукӀуи, ӀутӀыжъ пчыхьэшъхьашхэр тшӀыным пае жъугъэхьазыр.
LUK.22.9	– Тыдэ щыдгъэхьазырынэу уфая? – къыраӀожьыгъ ахэмэ.
LUK.22.10	– ШъукъэдаӀу! – ариӀуагъ Исус. – Къалэм шъузэрэдахьэу, лӀы горэм псы къошын ыхьэу шъурихьылӀэщт. А лӀым ыуж шъуитэу унэу зэрыхьэрэм шъори шъуихьи, 
LUK.22.11	унэр зием ешъуӀу: «Дин гъэсакӀом къыуеӀо: Сэррэ сигъогу рыкӀохэрэмрэ ӀутӀыжъ пчыхьэшъхьашхэр зыщытшӀыщт хьакӀэщыр тыдэ щыӀа?» 
LUK.22.12	Джащыгъум унэ зэтетым ышъхьагърэ къатым тетэу гъэкӀэрэкӀагъэ хьэкӀэщышхо шъуигъэлъэгъущт. Ащ зэкӀэри щыжъугъэхьазыр.
LUK.22.13	Ахэр етӀанэ кӀохи, Исус къызэрариӀуагъэм тетэу къагъоти, ӀутӀыжъ пчыхьэшъхьашхэр агъэхьазырыгъ.
LUK.22.14	Сыхьатыр къызэсым, апостол нэбгырэ пшӀыкӀутӀур игъусэу Исус Ӏанэм пэтӀысхьагъ.
LUK.22.15	– Къин сщэчыным ыпэкӀэ, мы ӀутӀыжъ пчыхьэшъхьашхэр къыжъудэсшӀы лъэшэу сшӀоигъуагъ, – ариӀуагъ ахэмэ. 
LUK.22.16	– Сыда пӀомэ, сэ шъосэӀо, Тхьэм и Тетыгъошхо къэсыгъэу, ӀутӀыжъ мэфэкӀ мэфэшхом къикӀырэр къэшъыпкъэжьыфэ, ӀутӀыжъ пчыхьэшъхьашхэр сшӀыжьыщтэп.
LUK.22.17	ЕтӀанэ Исус шъуалъэ къышти, Тхьэм щытхъу фишӀи, къыӀуагъ: – Мыр шъушти, мыщ итым щыщ шъукъыздешъу; 
LUK.22.18	сыда пӀомэ, сэ шъосэӀо, Тхьэм и Тетыгъошхо къэсыфэ, сэнэшъхьэпсым сешъожьыщтэп.
LUK.22.19	ЕтӀанэ Исус хьалыгъур къыштагъ, Тхьэм щытхъу фишӀи, зэгуичи, ахэмэ арити, къыӀуагъ: – Мы хьалыгъур сэ спкъэу шъо сишӀуагъэ шъокӀынэу стыщтыр ары. Шъугу сыкъэжъугъэкӀыжьыным пае, шъушхы.
LUK.22.20	Ащ фэдэу пчыхьэшъхьэшхэ ужым шъуалъэр къышти, къыӀуагъ: – Мы шъуалъэм сэнэпсэу итым къикӀырэр зэзэгъыныгъакӀэу Тхьэм ежьыррэ шъоррэ шъуазыфагу дилъхьэрэр ары. А зэзэгъыныгъакӀэр къэзгъэшъыпкъэжьырэр лъэу шъо сишӀуагъэ шъокӀынэу къыскӀэкӀыщтыр ары.
LUK.22.21	Ау тетыгъо зиӀэхэм сязгъэубытыщтыр сигъусэу мы Ӏанэм пэс. 
LUK.22.22	ЦӀыф Лъэпкъым ы Къо Тхьэм зэриухэсыгъэм тетэу, дунаим ехыжьыщт, ау тетыгъо зиӀэхэм ар язгъэубытырэр гъогу мыгъо теуцуагъ.
LUK.22.23	Исус ар зеӀом, игъогу рыкӀохэрэр зэупчӀыжьхэу аублагъ: – Тэ тщыщэу хэта ар зышӀэн зыгу хэлъыр?
LUK.22.24	Исус игъогу рыкӀохэрэм ащыщэу анахь инэу алъытэн фаемкӀэ зэнэкъокъухэу аублагъ.
LUK.22.25	– Дунаим тет пачъыхьэхэр цӀыфхэм апшъэ дэсых, – ариӀуагъ Исус. – Тетыгъор зиӀэхэми шӀу зышӀэхэрэмкӀэ цӀыфхэр зэрагъаджэх. 
LUK.22.26	Шъо шъузэрэзэфыщытын фаер арэп. Ар мыхъоу, шъуазыфагу анахь иныр цӀыкӀум фэдэ орэхъу, тхьэматэри шъхьагърытым фэдэ орэхъу. 
LUK.22.27	Хьауми хэта анахь иныр, Ӏанэм пэсыр ара, шъхьагърытыр ара? Ӏанэм пэсыр арыба? Ау шъхьагърытым фэдэу сэ сышъухэт. 
LUK.22.28	Сэ къин сщэч зэхъуми, сигъусагъэхэр шъоры. 
LUK.22.29	Сэ тетыгъо сиӀэнэу ся Тэ къызэрэситыгъэм фэдэу, шъори тетыгъо шъуиӀэнэу шъосэты. 
LUK.22.30	Сэ си Тетыгъошхо къызыскӀэ, сиӀанэ шъупэсэу шъушхэщт, шъуешъощт, Израиль илӀэкъо пшӀыкӀутӀум хьыкум атешъушӀыхьанэу пачъыхьэ тӀысыпӀэхэм шъуатетӀысхьащт.
LUK.22.31	– Симон, Симон, къэдаӀу. Мэкъу-мэщышӀэм коцымрэ уарзэмрэ зэрэзэхидзыхэрэм фэдэу, шъуигъэунэфыным пае, шэйтаным Тхьэм фитыныгъэ къыӀихыгъ. 
LUK.22.32	Ау шӀошъхъуныгъэм игъогу утемыкӀынэу Тхьэм сыпфелъэӀугъ. О садэжь къызыбгъэзэжькӀэ, пшыхэм агухэр гъэпытэх.
LUK.22.33	– Зиусхьан, сэ сыуигъусэу хьапсым сыкӀощтми, лӀэныгъэм сыӀукӀэщтми, сыфэхьазыр, – къыриӀуагъ Симон Петрэ Исус.
LUK.22.34	– Петр, сэ осэӀо, – къыӀожьыгъ Исус, – непэ атакъэр Ӏоным ыпэкӀэ, сызыщыщыр умышӀэу гъогогъуищэ къэпӀощт.
LUK.22.35	– Ахъщалъи Ӏалъмэкъи шъумыӀыгъхэу, цуакъэхэри шъущымыгъхэу шъуздэсэгъэкӀым
LUK.22.36	– Ау джы, ахъщалъи Ӏалъмэкъи зиӀэм зыдерэшт, – ариӀуагъ Исус. – Чатэ зимыӀэми ищыгъын кӀыӀутелъ ерэщи, чатэ къерэщэф. 
LUK.22.37	Сэ шъосэӀо, къысэхъулӀэхэзэ, къэшъыпкъэжьынхэ фае Тхьэм мы игущыӀэ тхыгъэхэр
LUK.22.38	– Зиусхьан, мары, чатитӀу тиӀ, – къаӀуагъ ахэмэ. – Ар икъущт, – ариӀожьыгъ Исус.
LUK.22.39	Исус Ерусалим дэкӀи, ихабзэ тетэу, Елеон Ӏуашъхьэм дэкӀоягъ. Игъогу рыкӀохэри игъусагъэх. 
LUK.22.40	ЗыдэкӀощт чӀыпӀэм зынэсым, ариӀуагъ: – ПсэкӀодшӀэным шъудимыхьыхынэу Тхьэм шъуелъэӀу.
LUK.22.41	ЕтӀанэ Исус зы мыжъо дзыгъо фэдизкӀэ ахэмэ ахэкӀыгъ. ЛъэгонджэмышъхьэкӀэ тӀыси, Тхьэм елъэӀугъ:
LUK.22.42	– Сэ ся Т, уфаемэ, мы къин щэчыным ишъуалъэ сэ сӀых. Ау сызыфаер мыхъоу, о узыфаер орэхъу.
LUK.22.43	Джащыгъум мэлэӀич горэ уашъом къехи, кӀуачӀэ ригъэгъотынэу къыфэлъэгъуагъ. 
LUK.22.44	Исус гумэкӀышхом хэтэу, нахь лъэшэу Тхьэм елъэӀугъ. ИпкӀэнтӀэпсхэри лъы ткӀопсхэм афэдэу чӀыгум теткӀощтыгъэх.
LUK.22.45	Тхьэм зелъэӀум, Исус къэтэджыжьи, игъогу рыкӀохэрэм адэжь зэкӀожьым, гумэкӀышхо зэряӀэм пае, хэчъыягъэхэу арихьылӀэжьыгъ.
LUK.22.46	– Сыд пае шъучъыера? – ариӀуагъ Исус. – Шъукъэтэджи, псэкӀодшӀэным шъудимыхьыхынэу Тхьэм шъуелъэӀу.
LUK.22.47	Исус джыри къэгущыӀэзэ, игъогу рыкӀорэ нэбгырэ пшӀыкӀутӀум ащыщэу Иудэ апэ итэу цӀыф купышхо къэкӀуагъ. Иудэ Исус ебэунэу къыбгъодэхьагъ.
LUK.22.48	– Иуд, ЦӀыф Лъэпкъым ы Къо укъызэребэурэмкӀэ тетыгъо зиӀэхэм аубытыщтыр яогъэлъэгъоу ара? – риӀуагъ Исус.
LUK.22.49	Исус игъусэхэм къэхъущтым гу зылъатэм, къаӀуагъ: – Зиусхьан, чатэмкӀэ тахэона?
LUK.22.50	Исус игъусэхэм ащыщэу зыр дин пэщэшхом иунэӀутым еуи, иджабгъу тхьакӀумэ гуиупкӀыгъ.
LUK.22.51	– Икъун! Ыуж икӀ! – къыӀуагъ Исус. ЕтӀанэ унэӀутым ытхьакӀумэ нэси, ыгъэхъужьыгъ.
LUK.22.52	Ащ нэужым Исус ежь зыубытынэу къэкӀогъэ дин пэщэшхохэми, Тхьэм иунэшхо икъэрэгъулэхэм япащэхэми, нахьыжъхэми ариӀуагъ: – ХъункӀакӀо горэ шъуубытыщтым фэдэу, чатэхэмрэ умэхэмрэ шъуӀыгъхэу шъукъэкӀуагъа? 
LUK.22.53	Мафэ къэси Тхьэм иунэшхо сыщышъухэтыгъ, ары шъхьакӀэ сышъуубытыгъэп. Ау джы шъо шъуигъу, мы сыхьатми шӀункӀыгъо бзаджэм тетыгъор ие хъугъэ.
LUK.22.54	Аущтэу ахэмэ Исус аубыти, Ӏуащи, дин пэщэшхом иунэ ращагъ. Петрэ чыжьэкӀэ ауж итэу алъыкӀуагъ. 
LUK.22.55	Щагу гузэгум машӀор рашӀыхьи, къызетӀысэкӀхэм, Петри ахэтӀысхьагъ. 
LUK.22.56	УнэӀут пшъашъэ горэм Петрэ машӀом пэсэу ылъэгъуи, къызеплъыпэм, къыӀуагъ: – Мыри Исус игъусагъ.
LUK.22.57	– Хьау, – къыӀуагъ Петрэ, – ар сшӀэрэп, пшъашъ.
LUK.22.58	Зы тӀэкӀу тешӀагъэу нэмыкӀ горэми Петрэ къылъэгъуи, къыӀуагъ: – Ори ахэмэ уащыщ. – Хьау, синыбджэгъу, сэ ахэмэ сащыщэп, – къыӀожьыгъ Петрэ.
LUK.22.59	Зы сыхьат фэдиз тешӀагъэу, етӀани зыгорэм теубытагъэу къыӀуагъ: – Щэч хэмылъэу мы лӀыри ащ игъусагъ, сыда пӀомэ, ар Галилей щыщ.
LUK.22.60	– Хьау, синыбджэгъу, а зыфапӀорэр сшӀэрэп, – къыӀожьыгъ Петрэ. КъэгущыӀэзэ, ардэдэм атакъэр къэӀуагъ. 
LUK.22.61	Зиусхьаным зыкъызэригъэзэкӀи, Петрэ еплъыгъ. Джащыгъум Зиусхьаным къыриӀогъэгъэ гущыӀэхэр Петрэ ыгу къэкӀыжьыгъэх: – Непэ атакъэр Ӏоным ыпэкӀэ, сэ сызыщыщыр умышӀэу гъогогъуищэ къэпӀощт.
LUK.22.62	Ар ыгу къызэкӀыжьым, Петрэ щагум дэкӀи, лъэшэу гъыгъэ.
LUK.22.63	Къэрэгъулэхэр Исус кӀэнакӀэщтыгъэх, еощтыгъэх.
LUK.22.64	Исус ынэхэр кӀапхэхи, еупчӀыгъэх: – Упегъымбармэ, хэтми къыоуагъэм ыцӀэ къаӀо!
LUK.22.65	Ехъонхэзэ, нэмыкӀ Ӏаджи раӀуагъ.
LUK.22.66	Нэф къызэшъым, цӀыфмэ анахьыжъхэри, дин пэщэшхохэри, Тэурат егъэджэкӀо пащэхэри къызэӀукӀэхи, Тхьэмэтэ Хэсэшхом
LUK.22.67	– Христосыр орымэ, къытаӀу, – къыраӀуагъ. – Сэ къышъуасӀомэ, шъушӀошъ хъущтэп, – ариӀожьыгъ Исус.
LUK.22.68	– Сэри сышъоупчӀымэ, пэгъокӀ къысэшъутыщтэп, сышъутӀупщыжьыщтэп. 
LUK.22.69	Ау джы щегъэжьагъэу ЦӀыф Лъэпкъым ы Къо лъэкӀышхо зиӀэ Тхьэм иджабгъукӀэ госыщт.
LUK.22.70	– Ащыгъум о Тхьэм ури Къоу ара? – къаӀуагъ зэкӀэмэ. – Ары, шъо зэрэшъуӀорэм фэд
LUK.22.71	– Сыда нэмыкӀ шыхьат зэрэтищыкӀэгъэжьыр? – къаӀуагъ ахэмэ. – Ежь ижэдэкӀэу зэхэтхыгъэба?
LUK.23.1	ЕтӀанэ хасэм хэт пстэури къэтэджыжьи, Исус Ӏэшъхьэтет Пилат дэжь ащагъ. 
LUK.23.2	Исус агъэмысэу къаублагъ, моущтэу аӀоу: – Мы лӀым тэ тлъэпкъ къыгъэбырсырэу, Кайсарым хьакъулахь ахъщэр раримыгъэтэу, ежь Христос пачъыхьэу зыфиӀожьэу тыубытыгъэ.
LUK.23.3	– О джуртхэм уряпачъыхьа? – къеупчӀыгъ Пилат Исус – Ары, къызэрэпӀорэм фэд
LUK.23.4	Джащыгъум Пилат дин пэщэшхохэмрэ цӀыф купышхохэмрэ ариӀуагъ: – Мы лӀыр зи зэрызгъэмысэн езгъотылӀэрэп.
LUK.23.5	– Галилей хэкум къыщегъэжьагъэу мыщ нэсыфэ, Иудей хэкум зэкӀэ тыдэ укӀоми, мы лӀым цӀыфхэм Ӏофхэу аригъашӀэхэрэмкӀэ къегъэбырсырых, – аӀуи, ыуж имыкӀыхэу къаӀуагъ ахэмэ.
LUK.23.6	Пилат Галилей гущыӀэр зызэхехым, къэупчӀагъ: – Мы лӀыр Галилей щыща?
LUK.23.7	Хэкоу Ирод зипщым Исус зэрэщыщыр Пилат къызешӀэм, Ирод дэжь Исус аригъэщагъ, сыда пӀомэ, а мафэхэм атефэу Ирод Ерусалим къэкӀогъагъэти ары.
LUK.23.8	Ирод Исус зелъэгъум, лъэшэу гушӀуагъэ, сыда пӀомэ, Исус игугъу зэхихыгъэти, бэ шӀагъэу зэригъэлъэгъу шӀоигъуагъ. Исус нэшэнэ гъэшӀэгъон горэ къыригъэлъэгъунэу гугъэщтыгъэ. 
LUK.23.9	Ар Исус бэкӀэ къеупчӀыгъ, ау Исус зи риӀуагъэп. 
LUK.23.10	Дин пэщэшхохэу, Тэурат егъэджэкӀо пащэхэу ащ дэжьым щытхэм Исус лъэшэу агъэмысэщтыгъ. 
