MAT.1.1	อางเม้ง นี้อือ ย่า พระเยซูคริสต์ ก่า ซ้าด อางฮื่อ มาง อางฮู่ อางพี่ อือ อางเม้ง ย่าง เป. พระเยซู ย่า ก่าซ้าด ดาวิด ก้อง อางเจ้อ ซื้บลือ ชี แน ก่าซ้าด ดาวิด ย่า อับราฮัม ก้อง อางเจ้อ ซื้บลือ ชี.
MRK.12.30	พาจาว นอง จี่วีดอางซื้ง เพล่อ ชี่ นี้มางนา นืงบา โค, ก่ามกืด โค, แฮ่ง โค แน ลาก โว!’ 
MRK.12.31	ยาว อางลี้บอางล่าว ปีนแตปีนนา ที่ 2 ม้าย่า นี้แม้แน เป, ‘ค่าตอง นา ลากจ่าแล่ง แฮ้งแม้แน ยู้มต่องยู้มทาง อือนา ลาก โว!’ 
MRK.12.32	ยาว อางลี้บอางล่าว ม่าอู่บฮู นี้มาง พระเยซู นา นี้แม้แน จี่ช่าง ชี, “อ่าจาน เวอ, พาจาว นี้ย่า ทื่อม่าง ญา จา แงแน นาง จี่ นี้ย่า อางกง่า ย้า. พาจาว ม้าม้า นี้ย่า พาจาว นี้มาง ญา จา แง. พาจาว กาบ่ากาเจ้อ บ่าจา แล่ก้าน.
MRK.12.33	พาจาว มางนา นืงบา โค, ก่ามกืด โค, แฮ่ง โค แน ลาก นี้ย่า, แน ค่าตองนา ลากจ่าแล่ง แฮ้งแม้แน ยู้มต่องยู้มทาง อือนา ลาก นี้ย่า, อางลี้บอางล่าว เวอ ม่า อางเกิ่งท่านเซฺ่อ, แน อางเกิ่งพีท่านเซฺ่อ ท่าน ปี่ชี่ แฮ้ง ล่อบ่าปา ปีนแตปีนนา ฮา แล่แง” แน.
MRK.12.34	พระเยซู มือ อางลี้บอางล่าว ม่าอู่บฮู แฮ้มาง จี่พอ นี้ย่า วี่ไซป้านญา อางจา แน มย้าง เมอ, ยาง นี้แม้แน จี่ ชี, “บ่ามล่าง ยาว นา พาจาว มาง ชฺ้าง อางกงาเพล่อ นาตู้” แน. แฮ้เมอ จายล้า แล่ยาว อ่าซ่าง มาง พระเยซู นา บ่าน่า จอ แล่.
MRK.12.35	พระเยซู โบสถ์อางฮื่อ กองโค้ง โย้เวอ ม่าอู่บ จา เมอ, ยาง มือ ค่องช่าง อือนา นี้แม้แน น้าน ชี, “อางลี้บอางล่าว ม่าอู่บฮู อือย่า นี้แม้แน ม่าอู่บ คูแง, ‘พาจาว มาง ชฺ้าง แช้ยู้ ชฺ้างอางเมิง นู้เวอ ก่าซ้าด เพล่อ ลือ ปี่ชี่ แฮ้ม้า, ก่าซ้าด ดาวิด ก้อง อางเจ้อ ซื้บล้า ชี’ แน. ท้าว ยอง ม่าอู่บจี่ต่าง นี้ย่า บ้าเจอล้อแม้ เพล่อ กงากา แง? 
MRK.12.36	ไม้ ก่าซ้าด ดาวิด มือ อางค่องอางล้า อางเซฺิ่งอางซฺ้าง มาง ยางนา ม่า จี่ ปี่ชี่ แฮ้งแม้แน จี่ แง. ยา นี้แม้แน จี่ แง,
MRK.12.36	‘พาจาว ม้า ยาง ชฺ้าง แช้ยู้ ชฺ้างอางเมิง นู้เวอ ก่าซ้าด เพล่อ ลือ ปี่ชี่ แฮ้มางนา แน
MRK.12.36	กงา จี่วีดอางซื้ง เพล่อ ชี แฮ้มางนา นี้แม้แน จี่ช่าง ชี,
MRK.12.36	กงา ล่าปู่ ล่าม่า นี้กย้า ดื้ง ลื่อ ปาว.
MRK.12.36	กงา ชฺ้าง นางนา เม้อ ล่าง อือนา ฮาย นาง ล่าคื่อโบ้ยย้า เพล่อ ปี่ เมอ ตื่อเคอ แน.’
MRK.12.37	“ซ้ามบ้า ก่าซ้าด ดาวิด มือ, พาจาว มาง ชฺ้าง แช้ยู้ ชฺ้างอางเมิง นู้เวอ ก่าซ้าด เพล่อ ลือ ปี่ชี่ แฮ้มางนา นี้แม้แน ฮ้าว แง, ‘กงา จี่วีดอางซื้ง มาง’ แน. นี้แม้แนยาว พาจาว มาง ชฺ้าง แช้ยู้ ชฺ้างอางเมิง นู้เวอ ก่าซ้าด เพล่อ ลือ ปี่ชี่ แฮ้ม้า, ก่าซ้าด ดาวิด ก้อง อางเจ้อ ซื้บล้า ชี. จ้า ยา ก่าซ้าด ดาวิด ล่อบ่าปา ฮื่อ แล่ง” แน.
MRK.12.37	ค่องช่าง อางอีบ่าอ่า พระเยซู ม่าอู่บ แฮ้ง ดื้งน้า คูชี. แน ยองมู นี้ย่า กย่างม่อนซ้า นืงบาจาบื่อ ย้า ดื้งน้า คูชี.
MRK.12.38	พระเยซู มือ นี้แม้แน ม่าอู่บ ชี, “อางลี้บอางล่าว ม่าอู่บฮู นี้อือนา แม่น แน อางโต แล่ม แล่ โว! ยองมู นี้ย่า คู่ ค่าลาวอางเง้โลบแล่เซฺ่อ อือ ตูม แล่ ยาว, ก้าด อือเมอ ย่อกว่า นา อางซอ คู, ไม้ ฮากนา ยองนา ล่าปู่ โญกไว้ ปี่ง แนนอ. 
MRK.12.39	จฺ่าปอต้างปอ ฮา ล่ากาน เวอ แอ เมอ, แน ยิวชฺ้าง โบสถ์ คล้าว โย้เวอ อ้อง ไว้ แล เมอ, ยองมู นี้ย่า ดื้งย้า ปีนแตปีนนา เลิ่นเลิ่น เวอ ดื้ง นา อางซอ คู. 
MRK.12.40	จ้า ยองมู นี้ย่า แมม้าย อือ ยู้ม แฮ้ง จ้อบ ยู้ คูชี. แน ยอ ป่องฮ่าน ย้า มล่าง แน อธิษฐาน ฮา คูแง, ไม้ ยอ ชฺ้าง อางแม่น แน ฮากนา เย้ง ปี่ง แนนอ. ชฺ้าง นี้อือ นาบาตา ย้า วี่บ่ากกงาไจ คูแง” แน.
MRK.12.41	พระเยซู โบสถ์อางฮื่อ อางคล้าว โย้เวอ จา เมอ, ยาง มือ อางฮี้บ พลู้ กานท่านย่า ล้าก้า โย้เวอ ดื้ง ชี. แน ยา ชฺ้าง อือ อางฮี้บ โย้เวอ พลู้ กาน แฮ้งนา ดื้ง ฮูน ชี. ชฺ้าง อางจาอางปาง อือย่า พลู้ บย่า แน กาน แง. 
MRK.12.42	แมม้าย อางตูกอางพาน ทื่อม่าง จา แง. พลู้ 2 สลึงค์
MRK.12.43	แฮ้งย้า พระเยซู มือ ศิษย์ อือนา ฮ้าว อ้องล้า ปี่ ยาว นี้แม้แน ม่า ชี, “กงา ม่าแบ ปี่ ล่าว่า, แมม้าย นี้ม้า ฮาก ล่อบ่าปา พลู้ ท่าน แอ่ บย่า แงแน, 
MRK.12.44	ไม้ ฮาก พลู้ ท่าน ชี นี้ย่า ยอง พลู้ ไจ จ้านล้า ชีย้าง เป. จ้า แมม้าย นี้ม้า นาบาตา ตูก เวิม, ยาง พลู้ คาโคลาโค ฮ่าง จฺ่าเกิ่ง วื้อ จฺ่าเซฺ่อ จา ชีย้าง ท่าน ชี” แน.
MRK.13.1	พระเยซู โบสถ์อางฮื่อ โย้เวอ ย่อ อ่อก ลือ เมอ, ศิษย์ ทื่อม่าง มาง พระเยซู นา นี้แม้แน จี่ช่าง ชี, “อ่าจาน เวอ โบสถ์อางฮื่อ นี้อือนา ฮูปาว, อางมาง ม้าม้า ย้า. ลอบา อางฮื่อ แอ่ย้า ไจ แต่ง ชี” แน.
MRK.13.2	พระเยซู มือ นี้แม้แน พอ ชี, “โบสถ์อางฮื่อ นี้อือนา มย้าง ย่า อ่าลา? กาญ่าม เวอ โบสถ์อางฮื่อ นี้อือ ก่างพยา แง. ลอบา ตาก ลางกา ชี นี้ย่า เลิง พู่นพ่าน แง” แน. 
MRK.13.3	ยาว พระเยซู แน ศิษย์ อืม มะกอกเทศ ตาแซ้ โย้เวอ แลน คูชี. มะกอกเทศ ตาแซ้ นี้ย่า โบสถ์อางฮื่อ ล้าก้า ป่ากย่า ดื้ง แง. พระเยซู มะกอกเทศ ตาแซ้
MRK.13.4	“อางเลิ่ง นี้อือ อาล้อม เมอ ตอล้า แง? อางเลิ่ง นี้อือ ตอล้า อางญ่าม แฮ้ง ชา เคิน เมอ, กงู บ้าเจอ กงามย้าง ลางออน ฮา แง?” แน.
MRK.13.5	ยาว พระเยซู มือ พอ ชี นี้แม้แน, “อางโต แล่มจ่าแล่ คูโว! อ่าซ่าง มางนา บ่าปี่ จ้อบ โจ เป, 
MRK.13.6	ไม้ ชฺ้างอางบย่า ย้า กงา อางเม้ง แฮ้ง จี่อ้าง จ่าแล่ง แง, ยอย่า พาจาว มาง แช้ยู้ ชฺ้างอางเมิง นู้เวอ ก่าซ้าด เพล่อ ลือ ปี่ ชี่ มาง แน ฮาจ่าแล่ คูแง, ยาว ชฺ้างอางบย่า ย้า เจ่อ แง. 
MRK.13.7	จาว่าแน นอง สงคราม อางเซง กงากย่า เมอ, บ่าอ่ายาว สงคราม ตอล้า ชี แน กงากย่า เมอ บ่าแค คูโจ, ไม้ แฮ้แม้ ม้าม้า ย้า ตอล้า แง. จ้า นี้เลิ่ง ตอล้า เมอ ชฺ้างอางเมิง ลีน ย่าง บ่าอ่า เป. 
MRK.13.8	ชฺ้าง ไลเจ้อไลจาด ย้า แซ่ กาแง. อางเมิง ไล เมิง ย้า แซ่ กาแง. ชฺ้างอางเมิง นู้เวอ กูต่องกูตี่ ย้า มี่ซี่อืน แง. แน ฮ่าง จฺ่าเกิ่ง เคม แง. นี้ย่า ชฺ้างอางเมิง นู้เวอ อางนืงลีน แฮ้นืง ชา เคิน ล้า เมอ ต่องก่าต่าง ตูกพานลาบ้าบ ย้าง ย้า, ค่าบาย่า อือ อางย่า ชาเกิ้ด เมอ ด้ากย้าง แฮ้ง ป้าค้า ย้าเป” แน.
MRK.13.9	“แม่น แน อางโต แล่ม แล่ คูโว! นองนา อางซีต้าดต่อนย่า เวอ ชู แล ล่าง. นองนา ยิวชฺ้าง โบสถ์ โย้เวอ ตื่อชืก ล่าง. แน นองมู นี้ย่า กงา ปาปาย ย้า ผู้ว่า อือ, แน ก่าซ้าด อือ ล้าก้า โย้เวอ กงาจูง แล คูแง, ไม้ กงา อางเลิ่ง อางแม่น นี้ง ยองนา ม่า แบ ปี่ง แนนอ. 
MRK.13.10	จ้า ชฺ้างอางเมิง นู้เวอ อางนืงลีน แฮ้ง ชา เคอ ล้า เมอ, นอ อางเลิ่ง อางแม่น นี้ง ชฺ้าง กูเจ้อกูจาด อือนา กงาป่าว ม่า แง. 
MRK.13.11	นองนา อางซีต้าดต่อนย่า เวอ ชู แล ล่า เมอ, บ้าเจอล้อแม้ แน จี่ วา แน บ่าพี่บ่าล่อง คูโจ, ไม้ อางญ่าม เคิน ยาว พาจาว มาง นองนา ล้อแม้แน จี่ ปี่ ล่าแง แน ม่า ล่าแง. ม้าม้า นี้ย่า จี่ฮู ม้าย่า นอง อางโต แฮ้ง บ่าอ่า, จ้า อางค่องอางล้า อางเซฺิ่งอางซฺ้าง นอง อางโต โย้เวอ ล่ากาน ว่า มาง จี่ แง.” 
MRK.13.12	“กาญ่าม เวอ อางเลิ่ง นี้อือ ตอล้า แง, ม้องน้ามต่องม้องน้าม แน บ่าแม่น ฮา กายาว ฮากนา ม่า แซ่ ปี่ แง. อางโบ้ง อืมมือ อางย่า นา บ่าแม่น ฮาช่าง ยาว ฮากนา ม่า แซ่ ปี่ แง. อางย่าอางคย้า อืมมือ อางบา อางโบ้ง นา บ่าแม่น ฮาช่าง ยาว ฮากนา ม่า แซ่ ปี่ แง. 
MRK.13.13	ชฺ้าง คาโคลาโค อือย่า นอง กงานา เจ่อ ล่า ชีแฮ้ง ปาปาย ย้า นองนา เม้อ ล่าง. จ้า จาว่าแน อ่าซ่าง อางนืงลีน แฮ้นืง เวอ เคอ แน โอ้ด กงา กาแง, ชฺ้าง แฮ้ม้า กงาปูน แล่แง.”
MRK.13.14	“นอง โบสถ์อางฮื่อ โย้เวอ ชฺ้าง อือ, อางเลิ่ง ช่าคาบอล้อ, 
MRK.13.15	ชฺ้าง ยู้มมู้ง อางท่า ดื้ง ชี อือนา ยู้ม คล้าว โย้เวอ อางเกิ่งอางก้อ บ่าปี่ อ้อง กอ แล โจ. ยองนา อางไว่ แน ตาแซ้ โย้เวอ ฮื่น แล ปี่ โว! 
MRK.13.16	ชฺ้าง น่า ย้า โย้เวอ จา คูชี อือนา, ยู้ม คล้าว โย้เวอ อางก่าอางตูม บ่าปี่ อ้อง ยู้ แล โจ. ยองนา อางไว่ แน ตาแซ้ โย้เวอ ฮื่น แล ปี่ โว!
MRK.13.17	อางญ่าม แฮ้ญ่าม ย่า ชฺ้างอู่ปู่ม แน ชฺ้าง อางย่า อือนา ลองแปด ชู่ ปี่ง อือ อางญ่าม แคคาบอล้อ แน ชี่ ย่างย้า. 
MRK.13.18	พาจาว มางนา อธิษฐาน ฮา คูปาว, อางเลิ่ง แคคาบอล้อ นี้งนา ช่อมย่า เวอ บ่าปี่ ตอล้า โจ แน. 
MRK.13.19	ไม้ แฮ้ญ่าม เวอ อางตูกอางพาน อางฮื่อ ตอล้า แง. ชฺ้างอางเมิง บ่าจา กาซื้ง เมอ จาย อามือ เคอ นี้ย่า
MRK.13.20	จี่วีดอางซื้ง มาง อางญ่าม แฮ้ง บ่าฮา กื้น ปี่ ยาว, อ่าซ่าง มาง จี่วีด บ่ากงาปูน แล่. จ้า ยาง ชฺ้าง แช้ ชี ชี อือนา ฮูจ่าปาปาย, แฮ้งย้า ยางมือ อางญ่าม ย่าง ฮา กื้น ปี่ชี่. 
MRK.13.21	แฮ้ญ่าม เมอ ชฺ้าง อือ นองนา นี้แม้แน ม่า ล่า เมอ, ‘แฮ้! พาจาว มาง ชฺ้าง แช้ยู้ ชฺ้างอางเมิง นู้เวอ ก่าซ้าด เพล่อ ลือ ปี่ชี่ แฮ้ม้า นู้เวอ จาน ญา’ แน. บ่าอ่ายาว ‘โฮ้ก! พาจาว มาง แช้ยู้ ชฺ้างอางเมิง นู้เวอ ก่าซ้าด เพล่อ ลือ ปี่ชี่ แฮ้ม้า โย้เวอ จาน ญา’ แน. บ่าเจ่อ จ่า โจ, 
MRK.13.22	ไม้ แฮ้ญ่าม เมอ ชฺ้าง อางอีบ่าอ่า จา แง, ยอ ฮากนา นี้แม้แน ม่า แง, ยอ พาจาว มาง แช้ยู้ ชฺ้างอางเมิง นู้เวอ ก่าซ้าด เพล่อ ลือ ปี่ชี่ แฮ้มาง ย้าแน, บ่าอ่ายาว ยอ พาจาวจี่ต่างจี่แต่นฮู เพล่อ แงแน. จ้า กานแตว บ่าอ่า เป. แน ยองมู นี้ย่า อางเลิ่งชฺ้างบ่าฮาตอกางอือ ฮา แง, ไม้ ชฺ้าง พาจาว มาง แช้ยู้ ชี อือนา จ้อบ แนนอ. 
MRK.13.23	แม่น แน อางโต แล่ม แล่ คูโว! ไม้ กงาย่า กูย่างกูเจ้อ ย้า ม่า ชี ลางออน ฮาย ล่าแอ่.”
MRK.13.24	“น่อง โย้เวอ ตูกพานลาบ้าบ แฮ้ญ่าม เปิน เมอ, มู่งนื่ง นี้ย่า วื้งว้าง ย้า.
MRK.13.25	อู่กื่อ อืมมือ มู่งท่า เวอ จาย กลาลือ แง.
MRK.13.26	ยาว ชฺ้าง อืม กงาชฺ้างอางย่า เพล่อ ชี่ มางนา มย้าง แง, กงา มู่งบื่น อางป่อน โย้เวอ ทื่งกง่า แน ลือ แง.
MRK.13.27	ยาว กงาย่า เท่วาด่า อือนา พาจาว มาง ชฺ้าง แช้ยู้ ชี อือนา ซฺ้า ช้อน ปี่ แง. เท่วาด่า อือย่า ชฺ้างอางเมิง นู้เวอ ต้าว ย้า, พาจาว มาง ชฺ้าง แช้ยู้ ชี อือนา ซฺ้า กว่า แง, ชฺ้างอางเมิง ทื่อปล่าก ป่ากย่า จาย ทื่อปล่าก ป่ากย่า เคอ ย้า.”
MRK.13.28	“ซื่อไค่มี้ล่อก ป้าง โย้เวอ ฮู กาโน, ล่างาม โย้เวอ อางพ่า พลอง อ่อก ยาว, นอง มือ แบ คู แง ล้องมย้า ชา เคิน ญา แน. 
MRK.13.29	ทื่อช่างกานญา, นอง อางเลิ่ง ตอล้า ชี นี้อือนา กงามย้าง เมอ, นอง แบ คูโว กงา ทื่อเทอ ลือ แล่ง อางญ่าม ชา เคอ ชีแน. 
MRK.13.30	กงา ม่า แบ ปี่ ล่าว่า, อางเลิ่ง คาโคลาโค นี้อือ ตอล้า เมอ, อามือชฺ้าง อือ บ่าซฺี่ โค กางซื้ง แน. 
MRK.13.31	มู่งท่า แน ชฺ้างอางเมิง นี้ย่า โปยว แอ แง, จ้า กงา จี่ต่าง นี้ย่า โปยว แอ นืง บ่าจา.”
MRK.13.32	“อ่าซ่าง มาง บ่าแบ อางญ่าม แฮ้ย่า ล้อนืง เคอ ล้า แงแน. ซ้ามบา เท่วาด่า อืม บ่าแบ. กงา พาจาวอางย่า เพล่อ ชี นี้มาง บ่าแบ. อ่าโบ้งพาจาว ญา อางแบ แน.
MRK.13.33	นี้แม้แนยาว แม่น แน ล่อ ฮู คูโว! ไม้ นอ บ่าแบ อางญ่าม แฮ้ ล้อนืง เคอ ล้า แงแน. 
MRK.13.34	กงา อางเลิ่ง อู่บ เพ้กน้า ปี่ ล่าว่า. ค่าพ่าย่า ทื่อม่าง จา แง. ยาง ย่าเจ่น อือนา ล่ากาน ม่า ว่า ปี่ชี่. แน ยา ชฺ้าง ยู้ม ล่อ ฮู มางนา ม่า ชี ยู้ม แม่น แน ล่อ โว แน. ยาว ยาง มือ ค่าตอง ยู้ม แฮ้ง ชี ช่า ยาว ฮาก อางเมิง เวอ แอน ชี. 
MRK.13.35	นี้แม้แนยาว นองมู นี้ง แม่น แน ล่อ ฮู คูโว! ไม้ ยู้มซื้ง ม้า อาล้อม พ่าว ล้า แล่ นามบ่าแบ. กาเทอกา มู่งคี่ล้าก้า เวอ พ่าว ล้า แง. กาเทอกา 12 โมง มู่งคี่ เวอ, กาเทอกา ซอทาอางวื้ง ยาต้าน เมอ, กาเทอกา นืงก้อง ก้อง แน พ่าว ล้า แง. 
MRK.13.36	ยู้มซื้ง มาง ซฺ้อก แน พ่าว ล้า แล่ เมอ, ยางนา บ่าปี่ มย้าง โจ นอ ยู่น ชีแน. 
MRK.13.37	ยาว กงา นองนา อางเลิ่ง ม่ายฮา ปี่ ล่าชี่ นี้ย่า, กงา ชฺ้าง คาโคลาโค อือนา คาตา ย้า นี้แม้แน ม่า แอ, ‘แม่น แน อางโต แล่ม ล่อ คูโว!’” แน.
MRK.14.1	ปัสกาป่อยนืง
MRK.14.2	ยองมู นี้ย่า นี้แม้แน จี่ ลางกา ชี, “ป่อยนืง ฮา นี้ญ่าม พระเยซู นา บ่าแซ่ โจ, ไม้ อ่าซ่า ค่องช่าง อือ อางเลิ่ง อางซื่กอางซ่าก ฮา ตอล้า ปี่ นา” แน.
MRK.14.3	ซีโมน เบธานี ค่อง เวอ ดื้ง แง. ยา คี้ตู้ด เพล่ออ่าน เย. พระเยซู ซีโมน ยู้ม โย้เวอ ฮ่างจฺ่า ดื้ง เมอ, ค่าบาย่า ทื่อม่าง จา แง. น้ำหอม นาระดา
MRK.14.4	ชฺ้าง ทื่อบ่า โย้เวอ จา ชี อือ นืงบาบ่าจาบ เย. แฮ้งย้า ค่าบาย่า แฮ้มางนา นี้แม้แน จี่ ชี, “บ้าเจอฮา น้ำหอม อางฮู่ นาบาตา คา นี้งนา ค้าค้าเล้อเล้อ แน ต่า บ่อ แง. 
MRK.14.5	จาว่าแน น้ำหอม นี้ง ฮ้าน ก่อง แอ ยาว, กาเทอกา พลู้ 300 เดนาริอัน อางกงา นามบ่าแบ. ยาว พลู้ แฮ้ง ชฺ้าง อางตูกอางพาน อือนา ปี่ เวิม อางกงา ย้า” แน. ยาว ยองมู แฮ้ง ค่าบาย่า แฮ้มางนา นาบาตา ย้า จี่ คูชี.
MRK.14.6	จ้า พระเยซู มือ ยองนา นี้แม้แน ม่า ชี, “ยางนา บ่าจี่ โจ. ยางนา บ่าตี่นบ่าต่อง โจ. ยาง กงานา อางเลิ่ง อางแม่น ฮา ปี่ ล่าชี่ นี้ย่า อางซูม ย้า. 
MRK.14.7	ชฺ้าง อางตูกอางพาน นี้ย่า กูญ่าม ย้า นองก้อง ทื่งกง่า แน ดื้ง แล แง
MRK.14.8	แน นี้เลิ่ง ญา ค่าบาย่า นี้ม้า กงานา ฮา ปี่ ล่ากงา กาแง. ยา กงา อางตู่ นู้เวอ น้ำหอม ต่า ล่าแง, ไม้ กงา ซฺี้ ยาว ศพ แฮ้ง ท้ามชฺ้างซฺี้ชีย้า โย้เวอ บ่ากอ ชี ฮู่ เวอ, น้ำหอม ต่า ชี ลางออน ฮา แนนอ. 
MRK.14.9	กงา ม่า แบ ปี่ ล่าว่า, ชฺ้างอางเมิง นู้เวอ บ้าเจอล้อเกิ้ง อางเลิ่ง อางแม่น นี้ง ป่าว แง, ชฺ้าง อืม ค่าบาย่า นี้มาง กงานา อางเลิ่ง อางแม่น ฮา ปี่ ล่าชี่ นี้ง คาตา ย้า จี่ เคอ แง, ไม้ ยางนา ปื้อซฺ้า แนนอ” แน.
MRK.14.10	ยาว ยูดาส อิสคาริโอท พระเยซู ศิษย์เอก 12 คู่น โย้เวอ ศิษย์ ทื่อม่าง มาง, ปุโรหิต ยอคา อือนา ซฺ้า แอ ชี, ไม้ พระเยซู นา ปล่อง ชู แนนอ. 
MRK.14.11	ปุโรหิต ยอคา อืม แฮ้แม้แน กงากย่า ยาว นาบาตา ย้า กย่าง คูแง. แน ยองมู แฮ้ง ยูดาส นา ก่ามค่าน ปี่ ชี พลู้ ปี่ แงแน. แฮ้งย้า ยูดาส มือ อางนืง อางญ่าม ซฺ้า พระเยซู นา ชู ปุโรหิต ยอคา อือนา ปี่ ชี.
MRK.14.12	ค้านู้มป่างอางเจ้อบ่ากานป่อยนืง เวอ ต่องก่าต่าง แฮ้นืง ยิวชฺ้าง อือย่า แกะอางย่า
MRK.14.13	แฮ้งย้า พระเยซู มือ ศิษย์ 2 คู่น ม่าง เย่ดนา ซฺาแอ ปี่ชี่. ยา เย่ดนา นี้แม้แน ม่า ชี, “ไน้ อางเมิง คล้าว โย้เวอ อ้องแอน เมอ, ค่าพ่าย่า ทื่อม่าง นา มย้าง แง. ยา อู่ล่องม่อน้าม ป่า แล่แง. ยาว ยางนา เค่ แอน โว! 
MRK.14.14	แน ค่าพ่าย่า แฮ้มางนา เค่ ยู้ม คล้าว โย้เวอ อ้องแอน โว! แน ยู้มซื้ง มางนา นี้แม้แน น้า โว! อ่าจาน นี้แม้แน ม่า น้า ปี่ ล่าง, ‘ปัสกาป่อยนืง เวอ นา กงานา แน ศิษย์ อือนา บ้าเจอล้อเกิ้ง ฮ่างจฺ่า ดื้ง ปี่ ล่าแง?’ แน. 
MRK.14.15	ยาว ยาง ไน้นา อางฮ้อง ซฺ้า ชี ล่าชี่ แฮ้ง ซฺื่ยฮู แล ล่าง. อางฮ้อง แฮ้ฮ้อง อางฮื่อ แน อางท่า ดื้ง แง. ยาว ไน้ มือ โย้เวอ กงูนา จฺ่าเกิ่ง ซฺ้า ชี ล่าโว!” แน.
MRK.14.16	ยาว ศิษย์ 2 คู่น ม่าง เย่ด อางเมิง คล้าว โย้เวอ อ้องแอน ชี. ยาว เย่ด มือ กูย่างกูเจ้อ ย้า มย้าง ชี, พระเยซู ม่า ชี แฮ้งแม้แน. แฮ้งย้า เย่ด มือ ปัสกาป่อยนืง เวอ ฮ่าง จฺ่าเกิ่ง จฺ่าเซฺ่อ แฮ้ง โย้เวอ ซฺ้า ชี ชี.
MRK.14.17	มู่งคี่ล้าก้า เคิน เมอ พระเยซู แน ศิษย์เอก 12 คู่น อืม ยู้ม แฮ้ลาง ก้อง เคิน แอ คูชี. 
MRK.14.18	แน ยอง ทื่งกง่า แน ฮ่างจฺ่า ดื้ง เมอ พระเยซู มือ นี้แม้แน จี่ ชี, “กงา อางเลิ่ง ม้าม้า แฮ้ง ม่าแบ ปี่ ล่าว่า, นอง อางมู นู้เวอ ชฺ้าง ทื่อม่าง จา แง, กงานา บ่าแม่น ฮา ล่าแง. แน ชฺ้าง แฮ้ม้า กงาก้อง ทื่งกง่า ย้า ฮ่างจฺ่า ดื้ง ชี” แน.
MRK.14.19	ยาว ศิษย์ อืม นืงบาต่องบ่าม่อนบ่าซ่า คู. ยองมู คาโคลาโค แฮ้ง กาจาง กามาง กา แน พระเยซู นา นี้แม้แน น้าน คูชี, “กงา บ่าอ่า อ่าลา?” แน.
MRK.14.20	แฮ้งย้า พระเยซู มือ ยองนา นี้แม้แน พอ ชี, “นอง อางมู 12 คู่น นู้เวอ ชฺ้าง ทื่อม่าง มาง ย้า. ชฺ้าง แฮ้ม้า กงา น้ำจิ้ม ลอค่อ ค้านู้มป่าง คี จฺ่า ชี แฮ้มาง ก้อง ค้านู้มป่าง คี จฺ่า แง. 
MRK.14.21	กงาชฺ้างอางย่า เพล่อ ชี นี้ม้า กงาซฺี้ แง, พระคัมภีร์ เวอ มอ ยาว แต้ม ชี ชี แฮ้งแม้แน ย้า. จ้า ชฺ้าง กงานา บ่าแม่น ฮา ล่าง แฮ้มางนา พาจาว มาง ต้าดต่อน วี่บ่ากไจ ปี่ แง. ชฺ้าง แฮ้ม้า บ่ากงา เกิ้ดลือ แฮ้ง เชคาไล” แน.
MRK.14.22	พระเยซู แน ศิษย์ อือ ทื่งกง่า แน จฺ่าต้าง ดื้ง คู เมอ, พระเยซู มือ ค้านู้มป่าง แฮ้ง กอ ท่าม แล่ชี่. แน พาจาว มางนา ขอบคุณ ฮา ชี. ยาว ยาง ค้านู้มป่าง แฮ้ง ชีด ศิษย์เอก อือนา เปิ่ง ปี่ ชี. ยา นี้แม้แน จี่ แง, “ยู้ จฺ่า ปาว นี้ย่า กงา อางโต ย่าง ย้า” แน.
MRK.14.23	ยาว พระเยซู มือ อ่างู่น แต่ค่า ล้างก้อก แฮ้ง กอ ท่าม แล่ชี่. แน พาจาว มางนา ขอบคุณ ฮา ชี. ยาว ศิษย์ อือนา ปี่ ต้าง ปี่ชี่. ยาว ศิษย์ คาโคลาโค อืม ล้างก้อก โย้เวอ อ่างู่น แต่ค่า อางแน้ แฮ้ง ต้าง คูชี.
MRK.14.24	ยาว พระเยซู มือ นี้แม้แน จี่ ชี, “นี้ย่า กงา ซฺี่ เซฺ่อ อ่อก ล้า ปี่ง ย้าง ย้า, ไม้ ชฺ้าง อางบย่า อือนา อางบล่าบ ปล่องปูน ปี่ง แนนอ. แน ซฺี่
MRK.14.25	กงา อางเลิ่ง ม้าม้า แฮ้ง ม่า แบ ปี่ ล่าว่า, กงา อ่างู่น แต่ค่า บ่าต่าง แล่ก้าน. แฮ้นืง เคิน เมินญา กงา อ่างู่น แต่ค่า ทื่อเทอ ต้าง แล่แง. แน แฮ้นืง พาจาว มาง ชฺ้างอางเมิง นู้เวอ ก่าซ้าด เพล่อ ลือ อางนืง ย้าง ย้าเป” แน.
MRK.14.26	ยาว ยองมู นี้ง สรรเสริญ เพ่ง ย่าง ฮ้าว เปิน คู เมอ, มะกอกเทศ ตาแซ้ โย้เวอ ซฺื่ยกา แลน ชีเย.
MRK.14.27	พระเยซู ศิษย์ อือนา นี้แม้แน จี่ช่าง ชี, “นองมู คาโคลาโค นี้ย่า กงานา วี ล่า คูแง, ไม้ พระคัมภีร์ เวอ นี้แม้แน มอ ยาว แต้ม ชี ป้าน่อ,
MRK.14.27	‘พาจาว ม้า แกะ ปอฮู มางนา แซ่ แง.
MRK.14.27	แน แกะ อือย่า กามางกาต่อง กามางกาตี่ แน ฮื่น แอ คูแง’ แน. 
