MAT.1.1	ᒪᓯᓇᐃᑲᓐ ᐃᑕ ᐁ ᐎᑖᑲᓂᐗᓂᓕᒃ ᐅᑦ ᐋᔮᓂᔅᑫᓂᑖᐎᑭᐎᓐ ᒋᓴᔅ ᙭, ᑌᐱᑦ ᐅᑯᓯᓴ, ᐁᑉᕃᐋᒻ ᐅᑯᓯᓴ᙮
MRK.12.44	ᐌᓴ ᒥᓯᐌ ᐊᓂᑭ ᐅ ᐌᓗᑎᓯᐎᓂᐙᒃ ᑮ ᐅᒋ ᐸᑭᒋᐌᐱᓀᐗᒃ; ᐎᓚ ᒫᑲ ᐅ ᒪᓀᓯᐎᓂᒃ ᑮ ᐱᒋᐌᐱᓇᒻ ᒥᓯᐌ ᑳ ᐋᔮᑦ, ᒥᓯᐌ ᐅᑎ ᑳ ᐋᔮᑦ ᑭᒋ ᐅᒋ ᐱᒫᑎᓰᑦ᙮
MRK.13.1	ᐁ ᐊᑎ ᐗᓚᐎᑦ ᒫᑲ ᑭᒋᐋᔭᒥᐁᐎᑲᒥᑯᒃ ᐅᒋ, ᐃᑎᑯ ᐯᔭᒃ ᐅ ᑭᔅᑭᓄᐊᒪᐗᑲᓇ, ᑫᔅᑭᓄᐊᒫᑯᔭᓐ, ᐙᐸᒥᒃ ᐁ ᐃᔑᓈᑯᓯᒋᒃ ᐅᑯ ᐊᓯᓂᔭᒃ ᓀᔥᑕ ᐅᐅ ᐙᔅᑲᔨᑲᓇ ᐅᑕ ᑳ ᐃᑕᑾᑭ!
MRK.13.2	ᒋᓴᔅ ᒫᑲ ᐁ ᓇᔥᑴᐗᔑᐋᑦ ᑮ ᐃᑌᐤ, ᑭ ᐙᐸᑌᓐ ᓈ ᐅᐅ ᑭᒋ ᐙᔅᑳᔨᑲᓇ? ᓇᒪᐎᓚ ᐙᐙᒡ ᐯᔭᒃ ᐊᓯᓂ ᑲᑕ ᓇᑲᑖᑲᓂᐎᐤ ᐁ ᑌᑕᐱᑦ ᑯᑕᑭᔭ, ᐁᑳ ᑫ ᓂᒋᐌᐱᓈᑲᓂᐎᑦ᙮
MRK.13.3	ᒣᒀᒡ ᒫᑲ ᐁ ᐊᐱᑦ ᐊᓕᑉᔅ ᐗᒌᒃ, ᑎᐱᔅᑯᒡ ᑭᒋᐋᔭᒥᐁᐎᑲᒥᑯᒃ, ᐱᑕᕐ, ᓀᔥᑕ ᒉᒻᔅ, ᓀᔥᑕ ᒑᓐ, ᓀᔥᑕ ᐋᓐᑦᕉ ᑭᒧᒡ ᑮ ᑲᑴᒋᒣᐗᒃ, 
MRK.13.4	ᐎᑕᒫᐎᓈᓐ, ᑖᓂᔅᐱ ᑫ ᐃᑭᑭ ᐅᐅ ᑫᒀᓇ? ᓀᔥᑕ ᑫᑯ ᑭᔅᑭᓄᐗᒋ ᐙᐸᑎᓕᐌᐎᓐ ᑫ ᓄᑾᒃ ᐃᔅᐱ ᒥᓯᐌ ᐅᐅ ᑫᒀᓇ ᑫ ᑎᐱᐸᓕᑭ?
MRK.13.5	ᒋᓴᔅ ᒫᑲ ᐁ ᓇᔥᑴᐗᔑᐋᑦ, ᑮ ᒫᒋ ᐃᑌᐤ, ᔮᒀᒥᓰᒃ ᐁᑳ ᐊᐌᓇ ᑭᒋ ᐙᔦᔑᐃᑖᒃ᙮ 
MRK.13.6	ᐌᓴ ᒥᒉᑦ ᑲᑕ ᑕᑯᔑᓋᒃ ᓂᑦ ᐃᔑᓂᑳᓱᐎᓂᒃ, ᐁ ᐃᑗᒋᒃ, ᓂᓚ ᐁᐗᒀᓇ ᙭; ᒥᒉᑦ ᒫᑲ ᑲᑕ ᐙᔦᔐᒣᐗᒃ᙮ 
MRK.13.7	ᐃᔅᐱ ᒫᑲ ᐯᑕᒣᑴ ᓇᑐᐸᓕᐎᓇ, ᓀᔥᑕ ᓇᑐᐸᓕᐎᓇ ᐁ ᑎᐹᑐᑖᑲᓂᐎᑭ, ᐁᑳᐎᓚ ᒥᑯᔥᑳᑌᓕᑕᒧᒃᐧ ᐌᓴ ᐅᐅ ᑐᐎ ᑫᒋᓈᔥ ᑲᑕ ᐃᑭᓋ; ᒫᑲ ᓇᒪᐎᓚ ᐁᔥᑾ ᑲᑕ ᐃᔥᒀᐸᓕᐤ᙮ 
MRK.13.8	ᐌᓴ ᐁ ᐯᔭᑯᔅᑳᓀᓯᒋᒃ ᐃᓕᓕᐗᒃ ᑲᑕ ᐸᓯᑯᔅᑕᐌᐗᒃ ᐁ ᐱᑐᔥᐃᔅᑳᓀᓯᓕᒋ ᐃᓕᓕᐗ, ᓀᔥᑕ ᐅᑭᒫᐎᐎᓐ ᑯᑕᒃ ᐅᑭᒫᐎᐎᓐ; ᓀᔥᑕ ᓇᓈᑐᒃ ᐃᔑ ᑲᑕ ᑶᑾᓐ, ᑲᑕ ᑲᐗᑲᑖᓂᐗᓐ ᒫᑲ, ᓀᔥᑕ ᑲᑕ ᐊᓕᒥᓯᓈᓂᐗᓐ: ᐅᐅ ᐁᐗᑯ ᐱᒉᓚᒃ ᐁ ᒫᒋᐸᓕᑭ ᓇᓀᑳᑌᓕᒧᐎᓇ᙮
MRK.13.9	ᒫᑲ ᔮᒀᒥᓰᒃ ᑭᓚᐗᐤ: ᐌᓴ ᑭ ᑳ ᐸᑭᑎᓂᑯᐙᐗᒃ ᑭᒋ ᑎᐹᔅᑯᓂᑲᐎᔦᒃ; ᓀᔥᑕ ᐋᔭᒥᐁᐎᑲᒥᑯᒃ ᑭ ᑳ ᐅᑕᑕᒪᐅᑳᐎᓇᐗᐤ: ᑭ ᑳ ᐃᑐᑕᐃᑲᐎᓇᐗᐤ ᒫᑲ ᑭᒋ ᐃᑎᔥᑲᐃᔥᑲᐌᑾᒃ ᐅᑭᒫᐗᒃ ᓀᔥᑕ ᑭᒋᐅᑭᒫᐗᒃ ᓂᓚ ᐅᒋ, ᐁᐗᑴᓕᐤ ᑭᒋ ᒫᒥᔑᒥᑯᒋᒃ᙮ 
MRK.13.10	ᒥᓗᐋᒋᒧᐎᓐ ᒫᑲ ᓃᔥᑕᒻ ᑲᑕ ᐙᐎᑖᑲᓂᐗᓐ ᐃᑕ ᐁ ᐃᑖᒋᒃ ᒥᓯᐌ ᑳ ᑕᑐᔅᑳᓀᓯᒋᒃ ᐃᓕᓕᐗᒃ᙮ 
MRK.13.11	ᒫᑲ ᐃᔅᐱ ᐃᑐᑕᐃᑖᑾᐌ, ᓀᔥᑕ ᐸᑭᑎᓂᑖᑾᐌ, ᐁᑳᐎᓚ ᓂᔮᑲᓇ ᒫᒥᑐᓀᓕᑕᒧᒃ ᑫᒀᓐ ᑫ ᐃᑗᔦᒃ, ᐁᑳᐎᓚ ᓀᔥᑕ ᐋᔦᔅᑲᐌᓕᑕᒧᒃ; ᐱᑯ ᑫᒀᓐ ᒫᑲ ᐁᐗᑯ ᑎᐹᔨᑲᓂᒃ ᐱᓯᒧᑳᓂᒃ ᑫ ᒥᓕᑲᐎᐌᑴ, ᐁᐗᑯ ᐃᑗᒃ: ᐌᓴ ᓇᒪᔦᐤ ᑭᓚᐗᐤ ᑳ ᐋᔭᒥᔦᒃ, ᒫᑲ ᐸᓓᑭ ᐊᒑᒃ᙮ 
MRK.13.12	ᐎᒋᔖᓂᒪᐤ ᒫᑲ ᑲᑕ ᒫᒥᔑᒣᐤ ᐎᒋᔖᓇ ᑭᒋ ᓂᐹᔨᒥᒋ, ᓀᔥᑕ ᐅᑖᐎᒪᐤ ᐅᑯᓯᓴ; ᐊᐙᔑᔕᒃ ᒫᑲ ᑲᑕ ᐸᓯᑯᔅᑕᐌᐗᒃ ᐅ ᓂᑭᐃᑯᐙᐗ, ᑲᑕ ᐃᑐᑕᐌᐗᒃ ᒫᑲ ᑭᒋ ᓂᐹᔨᒥᒋ᙮ 
MRK.13.13	ᑭ ᑳ ᐸᒀᑎᑯᐙᐗᒃ ᒫᑲ ᒥᓯᐌ ᐃᓕᓕᐗᒃ ᓂᑦ ᐃᔑᓂᑳᓱᐎᓐ ᐅᒋ: ᒫᑲ ᐊᓇ ᐁᑳ ᑫ ᔖᑯᒋᐋᑲᓂᐎᑦ ᐃᔥᒀᔭᒡ ᐃᔅᑯ, ᐁᐗᒀᓇ ᑫ ᐱᒫᒋᐋᑲᓂᐎᑦ᙮
MRK.13.14	ᒫᑲ ᐃᔅᐱ ᐙᐸᑕᒣᑴ ᐊᓂᒪ ᓂᐹᓯᓋᑯᓯᐎᓐ ᑳ ᓂᔑᐗᓈᒋᐃᐌᒪᑲᒃ ᑳ ᐋᓕᒧᑕᒃ ᑖᓂᔭᓪ ᐅᑭᔅᑭᐙᐃᑫᐤ, ᐁ ᓂᐸᐎᒪᑲᒃ ᐃᑕ ᐁᑳ ᑫ ᐃᑕᑾᑭᐸᓐ, (ᐊᓇ ᑳ ᐋᔭᒥᑖᑦ ᐁᑯᔑ ᑲᑕ ᓂᓯᑐᑕᒻ,) ᐁᑯ ᐊᓂᑭ ᒎᑎᐊᐃᒃ ᑳ ᐃᑖᒋᒃ ᐁᑯᔑ ᐗᒌᒃ ᑲᑕ ᐃᑎᔑᒧᐗᒃ: 
MRK.13.15	ᐊᓇ ᓀᔥᑕ ᑕᑯᒡ ᐙᔅᑳᔨᑲᓇᒃ ᑳ ᐃᑖᑦ, ᐁᑳᐎᓚ ᑲᑕ ᓂᔥᑕᐎᐤ ᐙᔅᑳᔨᑲᓂᒃ, ᐁᑳ ᓀᔥᑕ ᐁᑯᑕ ᑲᑕ ᐱᑐᑫᐤ, ᑭᒋ ᐅᑎᓂᒃ ᑫᒀᓕᐤ ᐅ ᐙᔅᑳᔨᑲᓂᒥᒃ ᐅᒋ: 
MRK.13.16	ᐁᑳᐎᓚ ᓀᔥᑕ ᐊᓇ ᓂᑖᐎᑭᒋᑲᓂᒃ ᑳ ᐃᑖᑦ ᑲᑕ ᑭᐌᐤ ᑭᒋ ᐅᑎᓇᒃ ᐅ ᐎᓦᒋᑲᓐ᙮ 
MRK.13.17	ᒫᑲ ᑲᑕ ᑲᒀᑕᑭᓯᐗᒃ ᐊᓂᑭ ᑫ ᑲᓄᔥᑲᑖᐗᓱᒋᒃ, ᐊᓂᑭ ᓀᔥᑕ ᑫ ᓄᔖᓂᐃᐌᒋᒃ ᒣᒀᒡ ᐅᐅ ᑫ ᑭᔑᑳᓕᑭ! 
MRK.13.18	ᓇᑐᑕᒫᑫᒃ ᒫᑲ ᐁᑳ ᒣᒀᒡ ᐁ ᐱᐴᒃ ᑭᒋ ᐅᔑᒧᔦᒃ᙮ 
MRK.13.19	ᐌᓴ ᒣᒀᒡ ᐊᓂᐃ ᐁ ᑭᔑᑳᑭ ᑲᑕ ᐊᓕᒥᓯᓋᓂᐗᓐ, ᐁᑳ ᐐᔅᑳᑦ ᑳ ᐃᔑ ᐯᒋ ᐋᓕᒪᒃ ᐊᔅᐱᓐ ᑳ ᒫᒋ ᐅᔑᑖᓂᐗᒃ ᐊᓂᐁᓕᐤ ᑳ ᑮ ᐅᔑᑖᑦ ᑭᒋᒪᓂᑐ, ᐱᓕᔥ ᐊᓄᒡ, ᐁᑳ ᐎᔅᑳᑦ ᓀᔥᑕ ᑫ ᐃᔅᐱᒋ ᐋᓕᒪᒃ᙮ 
MRK.13.20	ᑮᔥᐱᓐ ᒫᑲ ᐅᑎᐯᓕᒋᑫᐤ ᐁᑳ ᐅᒋ ᒐᑲᐙᔑᔑᑖᑯᐸᓀ ᐊᓂᐃ ᑭᔑᑳᐗ, ᓇᒪᐎᓚ ᐊᐌᓇ ᑲᑕ ᑮ ᐱᒫᒋᐅᐸᓐ; ᒫᑲ ᐙᐌᓛᐸᒫᑲᓇ ᐅᒋ, ᑳ ᑮ ᐙᐌᓛᐸᒫᑦ ᑮ ᒐᑲᐙᔑᔑᑕᐤ ᐊᓂᐃ ᑭᔑᑳᐗ᙮
MRK.13.21	ᐁᑯᔅᐱ ᒫᑲ, ᑮᔥᐱᓐ ᐊᐌᓇ ᐃᑎᑖᑴ, ᒫᑎᑲ, ᐅᑕ ᐃᑕᐤ ᙭; ᓀᔥᑕᐱᑯ, ᒫᑎᑲ, ᐊᓐᑕ ᐃᑕᐤ; ᐁᑳᐎᓚ ᑖᐺᑖᒃ᙮ 
MRK.13.22	ᐌᓴ ᓇᔅᐹᒡ ᙭ᑕᒃ ᓀᔥᑕ ᓇᔅᐹᒡ ᐅᑭᔅᑭᐙᐃᑫᐗᒃ ᑲᑕ ᐃᑖᐗᒃ, ᓀᔥᑕ ᑲᑕ ᐙᐸᑎᓕᐌᐗᒃ ᑭᔅᑭᓄᐙᒋ ᐙᐸᑎᓕᐌᐎᓇ ᓀᔥᑕ ᑳ ᒫᒪᔅᑳᑌᓕᑖᑾᑭ ᑫᒀᓇ, ᑫ ᐅᒋ ᐙᔦᔑᐋᒋᒃ ᐋᐳᒋᑲ ᐊᓂᐃ ᑳ ᐙᐌᓛᐸᒥᒥᒋ, ᑮᔥᐱᓐ ᑮ ᑐᒋᑳᑌᑭᐸᓐ᙮ 
MRK.13.23	ᒫᑲ ᔮᒀᒥᓯᒃ: ᒫᑎᑲ, ᓂᔮᑲᓇ ᑭ ᑮ ᐎᑕᒫᑎᓇᐗᐤ ᒥᓯᐌ ᑫᒀᓇ᙮
MRK.13.24	ᒫᑲ ᒣᒀᒡ ᐊᓂᐃ ᑫ ᑭᔑᑳᑭ, ᑭᐃᔥᑾ ᐊᓂᒪ ᐋᓕᒣᓕᑕᒧᐎᓐ, ᐱᓯᒻ ᑲᑕ ᐗᓂᑎᐱᔅᑭᓯᐤ, ᑎᐱᔅᑭᐱᓯᒻ ᓀᔥᑕ ᓇᒪᐎᓚ ᑲᑕ ᒐᑳᓯᑫᐤ; 
MRK.13.25	ᐊᒐᑯᔕᒃ ᓀᔥᑕ ᑭᔑᑯᒃ ᑳ ᐊᑯᒋᑭᒃ ᑲᑕ ᐸᑭᔑᓋᒃ, ᑲᔥᑭᐅᐎᓇ ᓀᔥᑕ ᑭᔑᑯᒃ ᑳ ᐃᑕᑾᑭ ᑲᑕ ᓇᓂᑭᐸᓕᐗ᙮ 
MRK.13.26	ᐁᑯ ᒫᑲ ᑫ ᐙᐸᒫᒋᒃ ᐃᓕᓕᐎᑯᓯᓵᓇ ᐁ ᐯᒋ ᐃᑐᑌᓕᒋ ᐗᔅᑯᒃ, ᑭᒋ ᑲᔥᑭᐅᐎᓂᒃ ᓀᔥᑕ ᑭᔅᑌᓕᑖᑯᓯᐎᓂᒃ᙮ 
MRK.13.27	ᐁᑯ ᒫᑲ ᑫ ᐃᔑᑎᔕᐙᑦ, ᑲᑕ ᒪᐗᒋᐁᓕᐗ ᒫᑲ ᐅ ᐙᐌᓛᐸᒫᑲᓇ ᓀᐤ ᐁ ᐅᒋᓚᐌᒃ ᐅᒋ, ᐁ ᒫᐗᒋ ᐃᔥᒀᔮᒡ ᐊᔅᑭ ᐅᒋ ᐱᓕᔥ ᐁ ᒫᐗᒋ ᐃᔥᒀᔮᒡ ᑭᔑᒃ᙮
MRK.13.28	ᐁᑯ ᐎᑲᑴ ᑭᔅᑫᓕᑕᒧᒃ ᓇᔅᐱᑐᐌᐎ ᐋᑕᓗᑳᓈ ᐸᑫᓵᓂᒥᓈᑎᒃ ᐅᒋ: ᐃᔅᐱ ᐗᑎᑾᓇ ᐁᔥᑾ ᐁ ᐅᔥᑭ ᓂᑖᐎᑭᑭ, ᓀᔥᑕ ᓂᐱᔑᐗᑭ, ᑭ ᑭᔅᑫᓕᑌᓇᐗᐤ ᓃᐱᓐ ᐁ ᐯᔓᓈᑳᒃ: 
MRK.13.29	ᐁᑯ ᑖᐱᔅᑯᒡ ᑭᓚᐗᐤ, ᐃᔅᐱ ᐙᐸᑕᒣᑴ ᐅᐅ ᑫᒀᓇ ᐁ ᑎᐱᐸᓕᑭ, ᑭᔅᑫᓕᑕᒧᒃ ᐋᔕᔾ ᐁ ᐯᔓᓈᑾᒃ, ᐃᔥᒀᑌᒥᒃ ᐃᔥᐱᔥ᙮ 
MRK.13.30	ᑖᐺ ᑭᑦ ᐃᑎᓇᐗᐤ, ᐅᑯ ᐃᓕᓕᐗᒃ ᐊᓄᒡ ᑳ ᐱᒫᑎᓯᒋᒃ ᓇᒪᐎᓚ ᑲᑕ ᒣᒋᐸᓕᐗᒃ, ᐹᑎᒫ ᒥᓯᐌ ᐅᐅ ᑫᒀᓇ ᑮ ᑐᒋᑳᑌᑾᐌ᙮ 
MRK.13.31	ᑭᔑᒃ ᓀᔥᑕ ᐊᔅᑭ ᑲᑕ ᐃᔥᒀᐸᓕᐗ; ᒫᑲ ᓂᑦ ᐋᔭᒥᐎᓇ ᓇᒪᐎᓚ ᑲᑕ ᐃᔥᒀᐸᓕᐗ᙮
MRK.13.32	ᒫᑲ ᐊᓂᒪ ᐁ ᑭᔑᑳᒃ, ᓀᔥᑕ ᐊᓂᒪ ᑎᐹᔨᑲᓐ ᐱᓯᒧᑳᓂᒃ, ᓇᒪᐎᓚ ᐊᐌᓇ ᑭᔅᑫᓕᑕᒻ, ᓇᒪᐎᓚ, ᓇᒪ ᓀᔥᑕ ᐁᓐᒐᓚᒃ ᑭᒋᑭᔑᑯᒃ ᑳ ᐃᑖᒋᒃ, ᓇᒪ ᓀᔥᑕ ᐅᑯᓯᓯᒪᐤ, ᒫᑲ ᐅᑖᐎᒪᐤ ᐱᑯ᙮ 
MRK.13.33	ᔮᒀᒥᓰᒃ ᑭᓚᐗᐤ, ᐊᔕᐙᐱᒃ ᓀᔥᑕ ᐋᔭᒥᐋᒃ: ᐌᓴ ᓇᒪᐎᓚ ᑭ ᑭᔅᑫᓕᑌᓇᐗᐤ ᐃᔥᐱᔥ ᑫ ᐅᑎᒋᐸᓕᒃ᙮ 
MRK.13.34	ᐌᓴ ᐃᓕᓕᐎᑯᓯᓵᓐ ᓇᔅᐱᑕᐌᐤ ᐃᓕᓕᐗ ᐙᓚᐤ ᐁ ᐃᑐᑌᓕᒋ, ᑳ ᓇᑲᑕᒃ ᐅ ᐙᔅᑳᔨᑲᓂᒻ, ᓀᔥᑕ ᑳ ᑎᐯᓕᑕᒥᐋᑦ ᐅᑦ ᐊᑑᔅᑫᓛᑲᓇ, ᓀᔥᑕ ᒥᓯᐌ ᑕᑐ ᐃᓕᓕᐗ ᐅᑦ ᐊᑑᔅᑫᐎᓂᓕᐤ, ᓀᔥᑕ ᑳ ᐃᑕᔓᒫᑦ ᐅᑲᓇᐎᔥᒀᑕᐌᐗ ᑭᒋ ᐊᔕᐙᐱᓕᒋ᙮ 
MRK.13.35	ᐁᐗᑯ ᐅᒋ ᒫᑲ ᐊᔕᐙᐱᒃ; ᐌᓴ ᓇᒪᐎᓚ ᑭ ᑭᔅᑫᓕᑌᓇᐗᐤ ᐃᔅᐱ ᑌᐯᓕᑕᒃ ᐙᔅᑳᔨᑲᓂᓕᐤ ᑫ ᑕᑯᔑᒃ, ᐁ ᐅᑖᑯᔑᓂᓕᒃ, ᓀᔥᑕᐱᑯ ᐁ ᐋᐱᑕᐤ ᑎᐱᔅᑳᓕᒃ, ᓀᔥᑕᐱᑯ ᐁ ᓄᑖᑯᓯᓕᒋ ᓈᐯ ᐹᑲᐋᒀᓇ, ᓀᔥᑕᐱᑯ ᐁ ᑭᑭᔐᐹᔮᓕᒃ; 
MRK.13.36	ᑫᑲ, ᑫᑕᑕᐌ ᑕᑯᔑᑫ, ᑭ ᑳ ᒥᔅᑳᑯᐗᐤ ᐁ ᓂᐹᔦᒃ᙮ 
MRK.13.37	ᐊᓂᒪ ᓀᔥᑕ ᑳ ᐃᑎᑖᑾᒃ, ᓂᑦ ᐃᑖᐗᒃ ᒥᓯᐌ, ᐊᔕᐙᐱᒃ᙮
MRK.14.1	ᑳ ᐳᓂᐸᓕᑭ ᓂᔓ ᑭᔑᑳᑭ ᑮ ᒥᔮᔥᑳᑫᐎᓂ ᒪᑯᔖᓂᐗᓐ, ᓀᔥᑕ ᐊᓚᑯᓇᐤ ᐁᑳ ᐁ ᐅᐱᓯᑦ: ᑭᒋ ᓵᓵᑭᐎᓕᐌᐎᓕᓕᐗᒃ ᒫᑲ ᓀᔥᑕ ᐅᒪᓯᓇᐃᑫᐗᒃ ᑮ ᓈᓇᑕᐌᓕᑕᒶᒃ ᑫ ᐃᔑ ᐙᔦᔑ ᐅᑎᓈᒋᒃ, ᓀᔥᑕ ᑭᒋ ᓂᐸᐋᒋᒃ᙮ 
MRK.14.2	ᒫᑲ ᑮ ᐃᑗᐗᒃ, ᓇᒪᐎᓚ ᒣᒀᒡ ᐁ ᒪᑯᔐᑭᔑᑳᒃ, ᐌᓴ ᑭᔅᑎᓈᒡ ᑲᑕ ᓈᔦᑕᐌᓕᑕᒶᒃ ᐃᓕᓕᐗᒃ᙮
MRK.14.3	ᐯᑕᓂᐃᒃ ᒫᑲ ᐁ ᐃᑖᑦ, ᐅ ᐙᔅᑳᔨᑲᓂᒥᓕᒃ ᓵᐃᒪᓇ ᐅᓓᑉᕈᓯᐃᑖᔅᐱᓀᐗ, ᒣᒀᒡ ᐁ ᐊᐱᑦ ᐁ ᒥᒋᓱᑦ, ᑮ ᐯᒋ ᐃᑐᑌᓕᐗ ᐃᔅᑴᐗ ᐁ ᐋᔮᓕᒋ ᔅᐸᐃᒃᓈᕐᑦ ᑕᒪᔅᑯᐎᓂᓕᐤ ᐊᓯᓂᐗᑎᒃ ᓈᔅᐱᒡ ᐁ ᒥᒉᑦ ᐗᑖᔦᔮᓕᒃ; ᑮ ᐱᑯᓂᒥᓕᐗ ᒫᑲ ᒥᐗᒥᓕᐤ, ᓀᔥᑕ ᑮ ᓯᑭᓇᒥᓂᐗ ᐅᔅᑎᒀᓂᒃ᙮ 
MRK.14.4	ᐋᑎᑦ ᒫᑲ ᑮ ᑭᓯᐙᓯᐗᒃ, ᑮ ᐃᑗᐗᒃ ᒫᑲ, ᑖᓀᑭ ᐌᒋ ᓂᔑᐗᓈᑭᑖᓂᐗᒃ ᐅᒪ ᑕᒪᔅᑯᐎᓐ? 
MRK.14.5	ᐌᓴ ᑲᑕ ᑮ ᐊᑖᐙᑲᓂᐗᓄᐸᓐ ᐊᐙᓯᑌ ᐃᔥᐱᔥ ᓂᔅᑡᐤ ᒥᑖᑐᒥᑕᓇᐤ ᔓᓕᐊᓈᐱᔅᑯᔕ, ᐁᑯ ᒫᑲ ᑭᒋ ᒥᓕᑣᐸᓐ ᐅᑭᑎᒫᑭᓯᐗᒃ᙮ ᑮ ᓈᔦᑕᐌᓕᒣᐗᒃ ᒫᑲ᙮
MRK.14.6	ᒋᓴᔅ ᒫᑲ ᑮ ᐃᑗᐤ, ᐁᑳ ᑐᑖᒃ; ᑖᓀᑭ ᐌᒋ ᒥᑯᔥᑳᒋᐁᒃ? ᒥᓗ ᑫᒀᓕᐤ ᓂ ᑮ ᑐᑖᒃ᙮ 
MRK.14.7	ᐌᓴ ᒧᔕᒃ ᑭᑦ ᐗᔭᐙᐙᐗᒃ ᐁ ᐎᒋᑕᔑᑫᒥᑖᑾᒃ ᐅᑭᑎᒫᑭᓯᐗᒃ, ᓀᔥᑕ ᑕᑡᐤ ᐱᑯ ᓀᑕᐺᓕᑕᒣᑯ ᑭ ᑳ ᑮ ᒥᓗᑐᑕᐗᐗᐗᒃ; ᒫᑲ ᓂᓚ ᓇᒪᐎᓚ ᒧᔕᒃ ᑭᑦ ᐋᔭᐎᓇᐗᐤ᙮ 
MRK.14.8	ᑮ ᑐᑕᒻ ᐃᔥᐱᔥ ᐁ ᑲᔥᑭᑕᑦ: ᑮ ᐯᒋ ᐃᑐᑌᐤ ᓂᔮᑲᓇ ᑭᒋ ᑐᒥᓇᒃ ᓂᔭᐎᓕᐤ ᑭᒋ ᓇᐃᑳᑲᐎᐗᒃ᙮ 
MRK.14.9	ᑖᐺ ᑭᑦ ᐃᑎᓇᐗᐤ, ᐱᑯ ᐃᑕ ᐅᒪ ᒥᓗᐋᒋᒧᐎᓐ ᑫ ᐎᑖᑲᓂᐎᑴ ᒥᓯᐌ ᐊᔅᑮᒃ, ᐁᑯᑕ ᓀᔥᑕ ᐊᐗ ᐃᔅᑴᐤ ᑳ ᑐᑕᒃ ᑫ ᐋᓕᒧᒋᑳᑌᓕᒡ ᑭᒋ ᑭᔅᑭᓯᑐᑕᐙᑲᓂᐎᑦ᙮
MRK.14.10	ᒎᑕᔅ ᐃᔅᑳᕆᔭᑦ ᒫᑲ, ᐯᔭᒃ ᐊᓂᑭ ᓂᔓᔖᑉ, ᑮ ᓈᑌᐤ ᑭᒋ ᓵᓵᑭᐎᓕᐌᐎᓕᓕᐗ, ᑭᒋ ᐙᔦᔑᐸᑭᑎᓇᒪᐙᑦ᙮ 
MRK.14.11	ᐃᔅᐱ ᒫᑲ ᐱᐁᑕᑭᒃ, ᑮ ᓯᑭᓓᓯᐗᒃ, ᑮ ᐊᔓᑕᒪᐌᐗᒃ ᒫᑲ ᔔᓕᐋᓇ ᑭᒋ ᒥᓛᒋᒃ, ᑮ ᓇᓇᑕᐌᓕᑕᒻ ᒫᑲ ᑫ ᐃᔑ ᓇᐃ ᐙᔦᔑᐸᑭᑎᓈᑦ᙮
MRK.14.12	ᓃᔥᑕᒻ ᒫᑲ ᐁ ᑭᔑᑳᒃ ᐁᑳ ᐁ ᐅᐱᓱᑦ ᐊᓚᑯᓇᐤ ᐁ ᐋᐸᒋᐋᑲᓂᐎᑦ, ᐃᔅᐱ ᓀᐸᐋᒋᒃ ᒥᔮᔥᑳᑫᐎ ᒫᓂᔥᒑᓂᔑᔕ, ᑮ ᐃᑎᑯ ᐅ ᑭᔅᑭᓄᐊᒪᐙᑲᓇ, ᑖᓐᑌ ᐁᔑ ᓇᑕᐌᓕᒥᔮᒃ ᑭᒋ ᓇᑕᐎ ᐗᔦᔅᑲᐎᑕᒫᑖᒃ ᑭᒋ ᒥᒋᔭᓐ ᒥᔮᔖᑲᑫᐎ ᒪᑯᔐᐎᓐ?
MRK.14.13	ᑭᒋᑎᔕᐌᐤ ᒫᑲ ᓂᔓ ᐅ ᑭᔅᑭᓄᐊᒪᐙᑲᓇ, ᐃᑌᐤ ᒫᑲ, ᐃᑐᑌᒃ ᐃᑖᐎᓂᒃ, ᐁᑯᑕ ᒫᑲ ᑫ ᓇᑭᔥᑳᑕᒃ ᐃᓕᓕᐤ ᐁ ᐱᒥᐎᑖᑦ ᒀᐱᑳᑲᓂᓕᐤ ᐁ ᓵᑲᔅᑭᓀᓕᒃ ᓂᐱᓕᐤ: ᓄᔅᐱᓇᑎᒃ᙮ 
MRK.14.14	ᐱᑯ ᐃᑕ ᒫᑲ ᑫ ᐱᑐᑫᑴ, ᐅᒪ ᐃᑎᒃ ᑳ ᑎᐯᓕᑕᒃ ᐙᔅᑳᔨᑲᓂᓕᐤ, ᐅᑭᔅᑭᓄᐊᒫᑫᐤ ᐃᑗᐤ, ᑖᓐᑌ ᒫᓐᑌᐎᑲᒥᒃ, ᐃᑕ ᑫ ᒥᒋᔮᓐ ᒥᔮᔥᑳᑫᐎ ᒪᑯᔐᐎᓐ ᐊᓯᒋ ᓂ ᑭᔅᑭᓄᐊᒪᐙᑲᓇᒃ? 
MRK.14.15	ᑭ ᑳ ᐙᐸᑎᓕᑯᐗᐤ ᒫᑲ ᐁ ᒥᔖᓕᒃ ᐱᔅᑭᒋ ᐙᔅᑳᔨᑲᓂᓕᐤ ᐃᔥᐱᒥᒃ ᐁ ᐙᐌᔑᒋᑳᑌᓕᒃ ᓀᔥᑕ ᐁ ᐋᔦᔅᑲᐎᑖᓂᐗᓂᓕᒃ: ᐁᑯᑕ ᐋᔦᔅᑲᐎᑕᒪᐎᓈᓐ᙮
